%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606827728279305229,3551,1606827728279096586,world,2690397.532,1194450.0412,437.6853
1606827728365209282,3552,1606827728365043388,world,2690397.5317,1194450.0411,437.6849
1606827728477134783,3553,1606827728476941790,world,2690397.5315,1194450.0412,437.685
1606827728589089631,3554,1606827728588843728,world,2690397.5322,1194450.0413,437.6852
1606827728701003266,3555,1606827728700785854,world,2690397.5319,1194450.041,437.6848
1606827728855622162,3556,1606827728855479836,world,2690397.5318,1194450.0413,437.6848
1606827728945591618,3557,1606827728945393431,world,2690397.5321,1194450.0413,437.685
1606827729031581974,3558,1606827729031377764,world,2690397.5317,1194450.0412,437.6849
1606827729213326151,3559,1606827729213149983,world,2690397.5318,1194450.0412,437.6847
1606827729309110563,3560,1606827729308946904,world,2690397.5317,1194450.0411,437.6847
1606827729430868990,3561,1606827729430742648,world,2690397.5317,1194450.0411,437.6847
1606827729550894701,3562,1606827729550700849,world,2690397.5316,1194450.0409,437.6845
1606827729710760947,3563,1606827729710559454,world,2690397.5318,1194450.0412,437.6846
1606827729907415473,3564,1606827729907221614,world,2690397.5317,1194450.0409,437.6844
1606827729977260391,3565,1606827729977098735,world,2690397.5318,1194450.0412,437.6847
1606827730152142298,3566,1606827730151958259,world,2690397.5317,1194450.041,437.6847
1606827730237186194,3567,1606827730236947333,world,2690397.5317,1194450.041,437.6859
1606827730341856455,3568,1606827730341705893,world,2690397.5318,1194450.0411,437.6852
1606827730410858553,3569,1606827730410674060,world,2690397.5319,1194450.0412,437.685
1606827730530677668,3570,1606827730530523165,world,2690397.5319,1194450.0413,437.685
1606827730599801732,3571,1606827730599549407,world,2690397.5318,1194450.041,437.6852
1606827730695543603,3572,1606827730695364310,world,2690397.5319,1194450.0413,437.6854
1606827730801400847,3573,1606827730801227593,world,2690397.5318,1194450.0411,437.6867
1606827730929409596,3574,1606827730929231403,world,2690397.532,1194450.0411,437.6859
1606827731057173109,3575,1606827731056974117,world,2690397.5318,1194450.0409,437.6876
1606827731135186720,3576,1606827731134956954,world,2690397.5319,1194450.0411,437.6873
1606827731229008350,3577,1606827731228801899,world,2690397.5318,1194450.041,437.6875
1606827731367784950,3578,1606827731367632990,world,2690397.5318,1194450.041,437.6874
1606827731495776833,3579,1606827731495582978,world,2690397.5319,1194450.0411,437.6872
1606827731585556072,3580,1606827731585372865,world,2690397.5319,1194450.041,437.687
1606827731741566544,3581,1606827731741338675,world,2690397.5318,1194450.041,437.6869
1606827731881264007,3582,1606827731881078071,world,2690397.5318,1194450.041,437.6872
1606827731960230041,3583,1606827731960037197,world,2690397.5319,1194450.0412,437.6871
1606827732071151604,3584,1606827732070911180,world,2690397.5318,1194450.0411,437.6871
1606827732167640969,3585,1606827732166859225,world,2690397.5317,1194450.0409,437.687
1606827732302727459,3586,1606827732302571633,world,2690397.5318,1194450.041,437.687
1606827732486912120,3587,1606827732486518104,world,2690397.5318,1194450.041,437.687
1606827732594673486,3588,1606827732594412995,world,2690397.5317,1194450.0408,437.687
