%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606826260760316924,722,1606826260760076772,world,2690400.4596,1194455.3628,437.6984
1606826260958048178,723,1606826260957859310,world,2690400.4596,1194455.3628,437.6985
1606826261053879475,724,1606826261053685333,world,2690400.4595,1194455.3626,437.6986
1606826261181697526,725,1606826261181525807,world,2690400.4596,1194455.363,437.6986
1606826261299637019,726,1606826261299439875,world,2690400.4595,1194455.3625,437.6984
1606826261411605633,727,1606826261411399335,world,2690400.4597,1194455.3628,437.6984
1606826261507387692,728,1606826261507206683,world,2690400.4595,1194455.3625,437.6985
1606826261658238235,729,1606826261658087493,world,2690400.4597,1194455.3626,437.6985
1606826261785199160,730,1606826261784943073,world,2690400.4597,1194455.3627,437.6984
1606826261860058480,731,1606826261859892328,world,2690400.4596,1194455.3626,437.6984
1606826262033928739,732,1606826262033735952,world,2690400.4595,1194455.3623,437.6983
1606826262123724881,733,1606826262123563673,world,2690400.4597,1194455.3627,437.6986
1606826262216623762,734,1606826262216436877,world,2690400.4597,1194455.3627,437.6985
1606826262357485451,735,1606826262357315927,world,2690400.4598,1194455.3628,437.6986
1606826262444339104,736,1606826262444154716,world,2690400.4597,1194455.3627,437.6985
1606826262579229261,737,1606826262579053608,world,2690400.4597,1194455.3628,437.6986
1606826262731131028,738,1606826262730931028,world,2690400.4598,1194455.3629,437.6986
1606826262919810080,739,1606826262919632159,world,2690400.4599,1194455.3632,437.6988
1606826262973909618,740,1606826262973707177,world,2690400.4598,1194455.363,437.6987
1606826263094754136,741,1606826263094531741,world,2690400.4598,1194455.3628,437.6986
1606826263190529280,742,1606826263190344542,world,2690400.4597,1194455.3628,437.6986
1606826263277397033,743,1606826263277239689,world,2690400.4598,1194455.3631,437.6987
1606826263405376877,744,1606826263405181918,world,2690400.4597,1194455.3626,437.6985
1606826263485441400,745,1606826263485172413,world,2690400.4597,1194455.3627,437.6985
1606826263618999307,746,1606826263618834213,world,2690400.4597,1194455.3627,437.6985
1606826263715116655,747,1606826263714867533,world,2690400.4597,1194455.3628,437.6986
1606826263856910881,748,1606826263856713916,world,2690400.4597,1194455.3629,437.6985
1606826264012660805,749,1606826264012457229,world,2690400.4596,1194455.3627,437.6985
1606826264092586890,750,1606826264092417880,world,2690400.4597,1194455.3629,437.6985
1606826264252373819,751,1606826264252154056,world,2690400.4597,1194455.3628,437.6986
1606826264357328020,752,1606826264357123851,world,2690400.4597,1194455.3627,437.6985
1606826264499120218,753,1606826264498887840,world,2690400.4596,1194455.3627,437.6985
1606826264600115657,754,1606826264599850028,world,2690400.4598,1194455.3631,437.6987
1606826264677814751,755,1606826264677653043,world,2690400.4598,1194455.3631,437.6987
1606826264783736108,756,1606826264783533394,world,2690400.4597,1194455.3627,437.6986
1606826264895615665,757,1606826264895431686,world,2690400.4597,1194455.3628,437.6986
1606826265031616548,758,1606826265031309139,world,2690400.4596,1194455.3627,437.6985
1606826265116368696,759,1606826265116202546,world,2690400.4597,1194455.3627,437.6985
1606826265244291866,760,1606826265244062775,world,2690400.4595,1194455.3624,437.6984
