%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1606827828008255806,1812396,1606827827999858415,imu_link,0.08068614453077316,0.014273176901042461,0.22490382194519043,0.9709296226501465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04334831237793,-0.4914172887802124,9.387301445007324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026660319417715073,0.04686246067285538,0.3458297550678253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828008285457,1812397,1606827827999954425,imu_link,0.08068884909152985,0.014274007640779018,0.22491154074668884,0.9709275960922241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04425811767578,-0.49146926403045654,9.387622833251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008040163666009903,0.051329970359802246,0.3267640471458435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828008299838,1812398,1606827828000092347,imu_link,0.08068884909152985,0.014274007640779018,0.22491154074668884,0.9709275960922241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04425811767578,-0.49146926403045654,9.387622833251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008040163666009903,0.051329970359802246,0.3267640471458435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828008344814,1812399,1606827828000165761,imu_link,0.08068821579217911,0.014273259788751602,0.22491221129894257,0.9709275364875793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044328689575195,-0.49154236912727356,9.387531280517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018069615587592125,0.05559327080845833,0.30678197741508484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828009144026,1812400,1606827828000229187,imu_link,0.08068821579217911,0.014273259788751602,0.22491221129894257,0.9709275364875793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044328689575195,-0.49154236912727356,9.387531280517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018069615587592125,0.05559327080845833,0.30678197741508484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828009173556,1812401,1606827828000287157,imu_link,0.08068601042032242,0.0142774423584342,0.22491143643856049,0.9709278345108032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044279098510742,-0.4910125136375427,9.387393951416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266831424087286,0.052658580243587494,0.31500211358070374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828009217417,1812402,1606827828000364175,imu_link,0.08068601042032242,0.0142774423584342,0.22491143643856049,0.9709278345108032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044279098510742,-0.4910125136375427,9.387393951416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266831424087286,0.052658580243587494,0.31500211358070374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828009250027,1812403,1606827828000435167,imu_link,0.0806860476732254,0.014276399277150631,0.22491168975830078,0.9709277749061584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044296264648438,-0.4911320209503174,9.387370109558105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004257950931787491,0.04824946075677872,0.31904616951942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828010557325,1812404,1606827828000506700,imu_link,0.0806860476732254,0.014276399277150631,0.22491168975830078,0.9709277749061584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044296264648438,-0.4911320209503174,9.387370109558105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004257950931787491,0.04824946075677872,0.31904616951942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606827828010574143,1812405,1606827828000568835,imu_link,0.08068715035915375,0.01427544467151165,0.22491195797920227,0.9709276556968689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04431915283203,-0.49126937985420227,9.387468338012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005483411252498627,0.027915114536881447,0.32431474328041077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
