%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606828568658250060,975,1606828568657989029,world,2690397.2594,1194450.1549,438.2259
1606828568784084530,976,1606828568783879328,world,2690397.2592,1194450.1545,438.2259
1606828568893923592,977,1606828568893731051,world,2690397.2592,1194450.1545,438.226
1606828569037747846,978,1606828569037577927,world,2690397.2592,1194450.1544,438.2259
1606828569114901162,979,1606828569114632704,world,2690397.259,1194450.1542,438.226
1606828569271530078,980,1606828569271365097,world,2690397.2592,1194450.1544,438.2259
1606828569361590984,981,1606828569361344907,world,2690397.2592,1194450.1544,438.2259
1606828569495188843,982,1606828569495053939,world,2690397.2592,1194450.1545,438.226
1606828569591138289,983,1606828569590978770,world,2690397.2593,1194450.1546,438.2259
1606828569726031946,984,1606828569725794162,world,2690397.2592,1194450.1545,438.2259
1606828569893777426,985,1606828569893614807,world,2690397.2592,1194450.1546,438.2259
1606828570096493331,986,1606828570096342312,world,2690397.2594,1194450.1548,438.2259
1606828570160583683,987,1606828570160382359,world,2690397.2592,1194450.1545,438.2259
1606828570268386989,988,1606828570268203366,world,2690397.2593,1194450.1546,438.226
1606828570380380924,989,1606828570380181890,world,2690397.2591,1194450.1544,438.2259
1606828570594940400,990,1606828570594790601,world,2690397.2593,1194450.1547,438.226
1606828570627023458,991,1606828570626810092,world,2690397.2592,1194450.1545,438.2259
1606828570770841740,992,1606828570770648164,world,2690397.2594,1194450.1549,438.2259
1606828570872836269,993,1606828570872633216,world,2690397.2594,1194450.1549,438.2259
1606828570952740842,994,1606828570952535465,world,2690397.2592,1194450.1545,438.226
1606828570997467529,995,1606828570997351547,world,2690397.2592,1194450.1545,438.2259
1606828571110340361,996,1606828571109365811,world,2690397.2594,1194450.1548,438.226
1606828571248268064,997,1606828571248113911,world,2690397.2591,1194450.1544,438.226
1606828571494935863,998,1606828571494793850,world,2690397.259,1194450.1543,438.226
1606828571606852932,999,1606828571606669073,world,2690397.2591,1194450.1543,438.2259
1606828571712881807,1000,1606828571712643182,world,2690397.2592,1194450.1545,438.2259
1606828571824529724,1001,1606828571824383467,world,2690397.2593,1194450.1546,438.226
1606828571914602189,1002,1606828571914407945,world,2690397.2596,1194450.1552,438.226
1606828572058333880,1003,1606828572058199886,world,2690397.2593,1194450.1548,438.2259
1606828572176326278,1004,1606828572176155797,world,2690397.2592,1194450.1545,438.2259
1606828572299168129,1005,1606828572298978210,world,2690397.2592,1194450.1546,438.2259
1606828572522898414,1006,1606828572522695604,world,2690397.2592,1194450.1544,438.2259
1606828572641693623,1007,1606828572641511378,world,2690397.2594,1194450.1549,438.2259
1606828572745579350,1008,1606828572745414202,world,2690397.2594,1194450.1549,438.226
1606828572998211913,1009,1606828572998064200,world,2690397.2592,1194450.1544,438.226
1606828573116221141,1010,1606828573116006438,world,2690397.259,1194450.1542,438.226
1606828573256960060,1011,1606828573256809756,world,2690397.2593,1194450.1546,438.226
1606828573347024079,1012,1606828573346749674,world,2690397.2591,1194450.1543,438.226
1606828573474969023,1013,1606828573474714480,world,2690397.2593,1194450.1546,438.2259
1606828573632570326,1014,1606828573632401644,world,2690397.2595,1194450.1551,438.2259
1606828573718534435,1015,1606828573718360885,world,2690397.2594,1194450.1548,438.2259
1606828574278045019,1016,1606828574277832668,world,2690397.2593,1194450.1546,438.2259
