%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606828498519979826,411,1606828498519812626,world,2690397.3564,1194450.0504,437.6868
1606828498599877154,412,1606828498599752203,world,2690397.3561,1194450.0498,437.6867
1606828498700904983,413,1606828498700672999,world,2690397.3562,1194450.0499,437.6867
1606828498760805869,414,1606828498760585812,world,2690397.3564,1194450.0502,437.6867
1606828498867629265,415,1606828498867462115,world,2690397.3564,1194450.0503,437.6868
1606828498963491059,416,1606828498963345272,world,2690397.3563,1194450.0501,437.6867
1606828499106475272,417,1606828499106274733,world,2690397.3561,1194450.0498,437.6867
1606828499223366764,418,1606828499223177261,world,2690397.3562,1194450.05,437.6867
1606828499303297230,419,1606828499303069635,world,2690397.3564,1194450.0502,437.6867
1606828499478907764,420,1606828499478764577,world,2690397.3564,1194450.0504,437.6868
1606828500174206207,421,1606828500174019481,world,2690397.3566,1194450.0506,437.6868
1606828500359972581,422,1606828500359787929,world,2690397.3565,1194450.0503,437.6868
1606828500484937999,423,1606828500484682838,world,2690397.3566,1194450.0504,437.6869
1606828500592693976,424,1606828500592514496,world,2690397.3566,1194450.0503,437.6869
1606828500699623366,425,1606828500699445500,world,2690397.3563,1194450.0498,437.6868
1606828500802403291,426,1606828500802295485,world,2690397.3566,1194450.0505,437.6868
1606828500941368461,427,1606828500941197862,world,2690397.3565,1194450.0504,437.6868
1606828501101256968,428,1606828501101045064,world,2690397.3564,1194450.0503,437.6868
1606828501181175851,429,1606828501181011324,world,2690397.3565,1194450.0503,437.6868
1606828501288107598,430,1606828501287872829,world,2690397.3563,1194450.05,437.6868
1606828501383900525,431,1606828501383707934,world,2690397.3562,1194450.0499,437.6868
1606828501574712563,432,1606828501574554113,world,2690397.3563,1194450.0499,437.6868
1606828501766551309,433,1606828501766366711,world,2690397.3565,1194450.0504,437.6868
1606828501862575391,434,1606828501862306251,world,2690397.3564,1194450.0503,437.6867
1606828501965344505,435,1606828501965137726,world,2690397.3563,1194450.0501,437.6867
1606828502020124655,436,1606828502019961105,world,2690397.3564,1194450.0503,437.6868
1606828502108206768,437,1606828502107966175,world,2690397.3563,1194450.0501,437.6868
1606828502155051615,438,1606828502154874803,world,2690397.3563,1194450.05,437.6868
1606828502266918531,439,1606828502266725104,world,2690397.3563,1194450.0501,437.6868
1606828502376856004,440,1606828502376644771,world,2690397.3564,1194450.0502,437.6869
1606828502520686132,441,1606828502520474002,world,2690397.3563,1194450.0497,437.6869
1606828502632570614,442,1606828502632358940,world,2690397.3563,1194450.05,437.6868
1606828502744513109,443,1606828502744263169,world,2690397.3565,1194450.0502,437.6868
1606828502863285480,444,1606828502863074759,world,2690397.3563,1194450.0497,437.6868
1606828502970184559,445,1606828502969974047,world,2690397.3565,1194450.0502,437.6867
1606828503079962991,446,1606828503079785977,world,2690397.3564,1194450.0499,437.6866
1606828503271685953,447,1606828503271527445,world,2690397.3564,1194450.0502,437.6865
1606828503356690418,448,1606828503356507853,world,2690397.3563,1194450.0499,437.6865
1606828503441616497,449,1606828503441376642,world,2690397.3565,1194450.0503,437.6866
1606828503585575662,450,1606828503585338739,world,2690397.3563,1194450.05,437.6866
1606828503696273072,451,1606828503696110227,world,2690397.3562,1194450.05,437.6866
1606828503840321273,452,1606828503840086914,world,2690397.3562,1194450.0498,437.6866
1606828504041100217,453,1606828504040816680,world,2690397.3563,1194450.0502,437.6866
1606828504173831075,454,1606828504173640433,world,2690397.356,1194450.0497,437.6865
