%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606826192059333945,172,1606826192059113556,world,2690398.1507,1194449.9963,438.1004
1606826192232032926,173,1606826192231856501,world,2690398.1507,1194449.9963,438.1002
1606826192325816564,174,1606826192325643262,world,2690398.1507,1194449.9962,438.1014
1606826192492737273,175,1606826192492533784,world,2690398.1507,1194449.9963,438.1016
1606826192552647896,176,1606826192552437191,world,2690398.1506,1194449.9961,438.1016
1606826192775386560,177,1606826192775219920,world,2690398.1508,1194449.9963,438.1016
1606826192817322809,178,1606826192817157994,world,2690398.1507,1194449.9962,438.1014
1606826192982202030,179,1606826192981997525,world,2690398.1507,1194449.9963,438.1015
1606826193045109203,180,1606826193044895294,world,2690398.1506,1194449.9961,438.1016
1606826193093239572,181,1606826193092994762,world,2690398.1507,1194449.9964,438.1016
1606826193204933442,182,1606826193204731768,world,2690398.1506,1194449.9963,438.1015
1606826193305806180,183,1606826193305643164,world,2690398.1505,1194449.9961,438.1016
1606826193395785175,184,1606826193395590266,world,2690398.1506,1194449.9962,438.1019
1606826193599533262,185,1606826193599338719,world,2690398.1504,1194449.9963,438.1018
1606826193722302367,186,1606826193722162466,world,2690398.1505,1194449.9966,438.1017
1606826193957170499,187,1606826193956984018,world,2690398.1506,1194449.9965,438.1017
1606826194026940864,188,1606826194026804509,world,2690398.1503,1194449.9963,438.1016
1606826194287738070,189,1606826194287524831,world,2690398.1504,1194449.9965,438.1015
1606826194372773301,190,1606826194372557416,world,2690398.1506,1194449.9967,438.1015
1606826194529486191,191,1606826194529308739,world,2690398.1505,1194449.9963,438.1009
1606826194651454651,192,1606826194651236829,world,2690398.1504,1194449.9963,438.1
1606826194758297331,193,1606826194758091105,world,2690398.1507,1194449.9966,438.1005
1606826194948089846,194,1606826194947910012,world,2690398.1509,1194449.9963,438.1013
1606826195006911283,195,1606826195006768125,world,2690398.1507,1194449.9963,438.1018
1606826195077843164,196,1606826195077688200,world,2690398.1505,1194449.9962,438.1011
1606826195157637929,197,1606826195157533951,world,2690398.1505,1194449.9961,438.101
1606826195237740090,198,1606826195237566077,world,2690398.1503,1194449.996,438.1014
1606826195317627053,199,1606826195317449018,world,2690398.1505,1194449.9963,438.1019
1606826195396533222,200,1606826195396370666,world,2690398.1505,1194449.9962,438.1018
1606826195492675813,201,1606826195492383181,world,2690398.1506,1194449.9964,438.1015
1606826195536432790,202,1606826195536216539,world,2690398.1505,1194449.9962,438.1015
1606826195670330538,203,1606826195670135517,world,2690398.1506,1194449.9962,438.1014
1606826195798129539,204,1606826195797938926,world,2690398.1504,1194449.9961,438.1015
1606826195854247520,205,1606826195853988391,world,2690398.1507,1194449.9965,438.1014
1606826195998148838,206,1606826195997907490,world,2690398.1507,1194449.9964,438.1015
1606826196102851845,207,1606826196102662118,world,2690398.1506,1194449.9964,438.1015
1606826196259766107,208,1606826196259557412,world,2690398.1507,1194449.9966,438.1014
1606826196350743491,209,1606826196350467653,world,2690398.1506,1194449.9964,438.1013
1606826196442891269,210,1606826196442458826,world,2690398.1505,1194449.9963,438.1014
1606826196597753733,211,1606826196597239032,world,2690398.1505,1194449.9963,438.1015
1606826196779517771,212,1606826196779005717,world,2690398.1506,1194449.9964,438.1015
1606826196929628627,213,1606826196929534290,world,2690398.1505,1194449.9965,438.1015
1606826196955618097,214,1606826196955499606,world,2690398.1505,1194449.9963,438.1016
1606826197099602652,215,1606826197099408742,world,2690398.1508,1194449.9967,438.1016
1606826197339353762,216,1606826197339164616,world,2690398.1505,1194449.9962,438.1016
1606826197393376507,217,1606826197393151414,world,2690398.1504,1194449.9952,438.1016
1606826197520070286,218,1606826197519939500,world,2690398.1501,1194449.9945,438.1016
1606826197637052005,219,1606826197636841869,world,2690398.1551,1194450.0056,438.1017
1606826198298461615,220,1606826198298228579,world,2690398.1837,1194450.0668,438.1023
1606826198409098455,221,1606826198408946826,world,2690398.1884,1194450.0767,438.1022
1606826198470199334,222,1606826198469996032,world,2690398.192,1194450.0847,438.1022
1606826198626951502,223,1606826198626745983,world,2690398.1956,1194450.0921,438.1024
1606826198718842127,224,1606826198718646217,world,2690398.1986,1194450.0986,438.1025
1606826198846877268,225,1606826198846632635,world,2690398.2017,1194450.105,438.1024
1606826198957501603,226,1606826198957365230,world,2690398.2046,1194450.1113,438.1023
1606826199062469699,227,1606826199062254218,world,2690398.2074,1194450.1166,438.1023
1606826199206506335,228,1606826199206238146,world,2690398.2101,1194450.1223,438.1023
1606826199296218713,229,1606826199295986369,world,2690398.2124,1194450.1272,438.1022
1606826199414954945,230,1606826199414829635,world,2690398.2147,1194450.1318,438.1021
1606826199575067343,231,1606826199574837980,world,2690398.2172,1194450.1367,438.1023
1606826199697354658,232,1606826199696775155,world,2690398.2202,1194450.1426,438.1024
1606826199880592210,233,1606826199880409714,world,2690398.2242,1194450.1505,438.1024
1606826199912547726,234,1606826199912374936,world,2690398.2292,1194450.1607,438.1024
1606826200053463786,235,1606826200053237322,world,2690398.2351,1194450.1732,438.1025
1606826200131332268,236,1606826200131138125,world,2690398.2415,1194450.1871,438.1025
1606826200254286668,237,1606826200254055835,world,2690398.2495,1194450.2031,438.1028
1606826200413090968,238,1606826200412874317,world,2690398.259,1194450.2223,438.1029
