%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606990591101660194,3384,1606990590987593440,world,2690415.8476,1194462.4545,435.5494
1606990591101672940,3385,1606990591099351374,world,2690415.8476,1194462.4545,435.5495
1606990591235744261,3386,1606990591235372061,world,2690415.8474,1194462.4545,435.5495
1606990591401557066,3387,1606990591401193025,world,2690415.8474,1194462.4545,435.5495
1606990591511435699,3388,1606990591511146639,world,2690415.8476,1194462.4545,435.5495
1606990591660494959,3389,1606990591660044790,world,2690415.8475,1194462.4545,435.5494
1606990591734310715,3390,1606990591733982638,world,2690415.8473,1194462.4544,435.5495
1606990591910101331,3391,1606990591909767126,world,2690415.8473,1194462.4545,435.5495
1606990592016865042,3392,1606990592016603688,world,2690415.8473,1194462.4545,435.5495
1606990592107135594,3393,1606990592106702476,world,2690415.8473,1194462.4545,435.5494
1606990592218940475,3394,1606990592218609499,world,2690415.8474,1194462.4545,435.5495
1606990592330955239,3395,1606990592330557460,world,2690415.8476,1194462.4546,435.5494
1606990592423747975,3396,1606990592423434987,world,2690415.8475,1194462.4546,435.5495
1606990592629748758,3397,1606990592629335260,world,2690415.8475,1194462.4546,435.5495
1606990592704348816,3398,1606990592704073761,world,2690415.8474,1194462.4545,435.5494
1606990592864339421,3399,1606990592864068146,world,2690415.8474,1194462.4545,435.5494
1606990592936454171,3400,1606990592935996616,world,2690415.8476,1194462.4545,435.5494
1606990593087005036,3401,1606990593086804167,world,2690415.8477,1194462.4546,435.5495
1606990593203905943,3402,1606990593203622293,world,2690415.8476,1194462.4546,435.5495
1606990593347921008,3403,1606990593347646456,world,2690415.8476,1194462.4545,435.5494
1606990593427989293,3404,1606990593427606813,world,2690415.8477,1194462.4546,435.5494
1606990593608588441,3405,1606990593608313770,world,2690415.8476,1194462.4545,435.5495
1606990593699766770,3406,1606990593699387828,world,2690415.8473,1194462.4544,435.5495
1606990593832362264,3407,1606990593832074552,world,2690415.8474,1194462.4544,435.5495
1606990593940631727,3408,1606990593940161229,world,2690415.8472,1194462.4544,435.5495
1606990594079416330,3409,1606990594079028882,world,2690415.8476,1194462.4546,435.5495
1606990594215985830,3410,1606990594215780317,world,2690415.8475,1194462.4546,435.5495
1606990594372288002,3411,1606990594371800383,world,2690415.8472,1194462.4544,435.5495
1606990594476958907,3412,1606990594476549634,world,2690415.8477,1194462.4546,435.5494
1606990594625854741,3413,1606990594625466147,world,2690415.8475,1194462.4546,435.5495
1606990594689679584,3414,1606990594689338576,world,2690415.8477,1194462.4546,435.5495
1606990594865811639,3415,1606990594865330210,world,2690415.8474,1194462.4545,435.5494
1606990595041426677,3416,1606990595041118218,world,2690415.8475,1194462.4546,435.5494
1606990595249457570,3417,1606990595249030971,world,2690415.8476,1194462.4546,435.5495
1606990595340010212,3418,1606990595339752060,world,2690415.8474,1194462.4545,435.5495
1606990595450013339,3419,1606990595449758390,world,2690415.8475,1194462.4546,435.5495
1606990596085657662,3420,1606990596085269794,world,2690415.8473,1194462.4544,435.5494
1606990596224572961,3421,1606990596224186006,world,2690415.8472,1194462.4544,435.5495
1606990596357255705,3422,1606990596356986217,world,2690415.8473,1194462.4546,435.5494
1606990596501458255,3423,1606990596500975212,world,2690415.8472,1194462.4544,435.5495
1606990596618148992,3424,1606990596617795756,world,2690415.8474,1194462.4545,435.5494
1606990596825903824,3425,1606990596825608570,world,2690415.8474,1194462.4545,435.5495
1606990596857801082,3426,1606990596857479902,world,2690415.8475,1194462.4545,435.5495
1606990596990551438,3427,1606990596990279162,world,2690415.8474,1194462.4545,435.5494
1606990597077850017,3428,1606990597077453214,world,2690415.8475,1194462.4546,435.5494
1606990597237535426,3429,1606990597237251943,world,2690415.8474,1194462.4545,435.5495
1606990597370513863,3430,1606990597370153752,world,2690415.8473,1194462.4545,435.5495
1606990597536125297,3431,1606990597535868120,world,2690415.8475,1194462.4546,435.5494
1606990597755049246,3432,1606990597754784505,world,2690415.8475,1194462.4546,435.5494
1606990597828795717,3433,1606990597828628180,world,2690415.8474,1194462.4544,435.5495
1606990597908582656,3434,1606990597908423592,world,2690415.8475,1194462.4546,435.5495
1606990598132497974,3435,1606990598132299352,world,2690415.8476,1194462.4546,435.5494
1606990598164541073,3436,1606990598164339593,world,2690415.8472,1194462.4544,435.5495
1606990598329596696,3437,1606990598329242696,world,2690415.8472,1194462.4544,435.5495
1606990598449614050,3438,1606990598449273159,world,2690415.8473,1194462.4545,435.5495
1606990598534612343,3439,1606990598534153813,world,2690415.8473,1194462.4545,435.5495
1606990598608516984,3440,1606990598608155659,world,2690415.8474,1194462.4545,435.5495
1606990598783020298,3441,1606990598782807602,world,2690415.8475,1194462.4546,435.5495
1606990598874202672,3442,1606990598873836594,world,2690415.8473,1194462.4545,435.5494
1606990599017106493,3443,1606990599016768204,world,2690415.8475,1194462.4546,435.5494
1606990599077982696,3444,1606990599077642484,world,2690415.8473,1194462.4545,435.5495
1606990599218623654,3445,1606990599218440964,world,2690415.8474,1194462.4545,435.5494
1606990599330758939,3446,1606990599330510343,world,2690415.8471,1194462.4544,435.5495
1606990599482769177,3447,1606990599482433230,world,2690415.8472,1194462.4544,435.5495
1606990599618416878,3448,1606990599618153358,world,2690415.8473,1194462.4545,435.5495
1606990599753502265,3449,1606990599753169742,world,2690415.8474,1194462.4544,435.5495
1606990599838506808,3450,1606990599838154123,world,2690415.8474,1194462.4545,435.5495
