%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1606991396776156060,4360416,1606987796040691059,imu_link,0.0034209429286420345,0.004715053830295801,0.44602710008621216,0.8950005173683167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9807014465332,0.3087274730205536,0.5918600559234619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007821473991498351,0.021792126819491386,0.03462204709649086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396776208909,4360417,1606987796040833654,imu_link,0.003421474015340209,0.0047134170308709145,0.4460187256336212,0.8950046896934509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.97962951660156,0.3085379898548126,0.5918280482292175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015597646124660969,0.016252538189291954,0.051785074174404144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396776228574,4360418,1606987796040977351,imu_link,0.003421474015340209,0.0047134170308709145,0.4460187256336212,0.8950046896934509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.97962951660156,0.3085379898548126,0.5918280482292175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015597646124660969,0.016252538189291954,0.051785074174404144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396776266539,4360419,1606987796041066913,imu_link,0.003422429086640477,0.004711958579719067,0.44601741433143616,0.8950053453445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.97945785522461,0.3083404302597046,0.5918509364128113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023037688806653023,-0.0010340646840631962,0.06161649897694588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396792487415,4360420,1606987796041142478,imu_link,0.003422429086640477,0.004711958579719067,0.44601741433143616,0.8950053453445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.97945785522461,0.3083404302597046,0.5918509364128113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023037688806653023,-0.0010340646840631962,0.06161649897694588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396792621359,4360421,1606987796041244214,imu_link,0.0034213108010590076,0.0047116875648498535,0.44602224230766296,0.8950029611587524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.980079650878906,0.308366596698761,0.5917240977287292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013208536431193352,-0.004032342229038477,0.06912998110055923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396792660399,4360422,1606987796041325793,imu_link,0.0034213108010590076,0.0047116875648498535,0.44602224230766296,0.8950029611587524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.980079650878906,0.308366596698761,0.5917240977287292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013208536431193352,-0.004032342229038477,0.06912998110055923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396792700291,4360423,1606987796041421434,imu_link,0.00342169520445168,0.0047108386643230915,0.4460224211215973,0.8950028419494629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.980098724365234,0.3082598149776459,0.5917202234268188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030177212320268154,-0.0035578501410782337,0.10005060583353043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396860731517,4360424,1606987796041509062,imu_link,0.00342169520445168,0.0047108386643230915,0.4460224211215973,0.8950028419494629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.980098724365234,0.3082598149776459,0.5917202234268188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030177212320268154,-0.0035578501410782337,0.10005060583353043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606991396860760361,4360425,1606987796041593036,imu_link,0.0034218619111925364,0.00471114506945014,0.44602659344673157,0.8950008153915405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.98063278198242,0.30827996134757996,0.5917543768882751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005023900885134935,-0.011729316785931587,0.11557158827781677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
