%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606989682738596081,206,1606989682624842006,world,2690399.7177,1194449.971,435.7285
1606989682738624587,207,1606989682672912400,world,2690399.7177,1194449.9708,435.7285
1606989682785178768,208,1606989682784801209,world,2690399.7178,1194449.9711,435.7285
1606989682910094989,209,1606989682909771998,world,2690399.7177,1194449.971,435.7285
1606989683095703521,210,1606989683095447633,world,2690399.7177,1194449.971,435.7285
1606989683154013134,211,1606989683153618549,world,2690399.7178,1194449.9711,435.7285
1606989683305670940,212,1606989683305367484,world,2690399.7178,1194449.9711,435.7285
1606989683385433595,213,1606989683385227220,world,2690399.7177,1194449.971,435.7284
1606989683492370348,214,1606989683492148022,world,2690399.7177,1194449.9709,435.7284
1606989683588342219,215,1606989683588048312,world,2690399.7177,1194449.9707,435.7284
1606989683684335692,216,1606989683684001500,world,2690399.7177,1194449.9709,435.7285
1606989683779039680,217,1606989683778831568,world,2690399.7177,1194449.971,435.7285
1606989683904016341,218,1606989683903817900,world,2690399.7178,1194449.9711,435.7285
1606989684024840719,219,1606989684024631789,world,2690399.7177,1194449.9708,435.7284
1606989684164909064,220,1606989684164607555,world,2690399.7178,1194449.9711,435.7285
1606989684245254068,221,1606989684244843221,world,2690399.7177,1194449.9711,435.7285
1606989684377754760,222,1606989684377466854,world,2690399.7177,1194449.9711,435.7285
1606989684505676145,223,1606989684505411770,world,2690399.7177,1194449.971,435.7285
1606989684593464623,224,1606989684593200552,world,2690399.7178,1194449.9711,435.7285
1606989684767255829,225,1606989684767025910,world,2690399.7178,1194449.9712,435.7285
1606989684841454206,226,1606989684841113038,world,2690399.7178,1194449.9713,435.7285
1606989684928207863,227,1606989684927998398,world,2690399.7178,1194449.9711,435.7285
1606989685114178202,228,1606989685113928605,world,2690399.7178,1194449.9711,435.7285
1606989685187977786,229,1606989685187735861,world,2690399.7178,1194449.9712,435.7285
1606989685337895101,230,1606989685337662381,world,2690399.7178,1194449.9713,435.7285
1606989685545900132,231,1606989685545501510,world,2690399.7178,1194449.9714,435.7285
1606989685673720102,232,1606989685673360996,world,2690399.7178,1194449.9713,435.7285
1606989685737459961,233,1606989685737257018,world,2690399.7178,1194449.9711,435.7285
1606989685923475758,234,1606989685923223055,world,2690399.7178,1194449.9714,435.7285
1606989685987327360,235,1606989685987135610,world,2690399.7178,1194449.9713,435.7285
1606989686075496479,236,1606989686075163732,world,2690399.7178,1194449.9712,435.7285
1606989686154172856,237,1606989686153952509,world,2690399.7178,1194449.9715,435.7286
1606989686234099561,238,1606989686233896789,world,2690399.7178,1194449.9711,435.7285
1606989686343199343,239,1606989686342931146,world,2690399.7178,1194449.9711,435.7285
1606989686486059641,240,1606989686485730698,world,2690399.7178,1194449.9713,435.7285
1606989686588316995,241,1606989686587822002,world,2690399.7178,1194449.9711,435.7285
1606989686715825407,242,1606989686715592926,world,2690399.7178,1194449.9713,435.7285
1606989686811752485,243,1606989686811551302,world,2690399.7178,1194449.9712,435.7285
1606989686923825097,244,1606989686923517550,world,2690399.7178,1194449.9712,435.7285
1606989687109412860,245,1606989687109203525,world,2690399.7178,1194449.9714,435.7285
1606989687194542803,246,1606989687194248623,world,2690399.7178,1194449.9713,435.7285
1606989687285334913,247,1606989687285078278,world,2690399.7178,1194449.9713,435.7285
1606989687425180599,248,1606989687424959971,world,2690399.7178,1194449.9713,435.7285
1606989687553245927,249,1606989687552890039,world,2690399.7177,1194449.9711,435.7285
1606989687649101699,250,1606989687648885149,world,2690399.7178,1194449.9715,435.7286
1606989687793113833,251,1606989687792803940,world,2690399.7178,1194449.9713,435.7285
1606989687902974331,252,1606989687902654926,world,2690399.7178,1194449.9714,435.7285
1606989687998952882,253,1606989687998617483,world,2690399.7178,1194449.9712,435.7285
1606989688142632397,254,1606989688142398683,world,2690399.7178,1194449.9714,435.7285
1606989688246465424,255,1606989688246197222,world,2690399.7178,1194449.9713,435.7285
1606989688491357813,256,1606989688491083255,world,2690399.7178,1194449.9713,435.7285
1606989688603389060,257,1606989688603064487,world,2690399.7178,1194449.9715,435.7286
1606989688790093182,258,1606989688789820666,world,2690399.7178,1194449.9715,435.7285
1606989688863191783,259,1606989688862900228,world,2690399.7178,1194449.9714,435.7285
