%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606991096472656235,7359,1606991096127952146,world,2690414.0949,1194449.8066,436.0984
1606991096472692360,7360,1606991096255964888,world,2690414.0951,1194449.8065,436.0984
1606991096472706579,7361,1606991096373920745,world,2690414.0958,1194449.8061,436.0984
1606991096482068517,7362,1606991096481728648,world,2690414.0954,1194449.8064,436.0983
1606991096635904565,7363,1606991096635687442,world,2690414.0946,1194449.8068,436.0984
1606991096731884288,7364,1606991096731661515,world,2690414.0952,1194449.8064,436.0984
1606991096816738661,7365,1606991096816537710,world,2690414.0951,1194449.8065,436.0984
1606991096970519649,7366,1606991096970349814,world,2690414.0948,1194449.8067,436.0984
1606991097050677291,7367,1606991097050378202,world,2690414.0948,1194449.8067,436.0984
1606991097204581341,7368,1606991097204250946,world,2690414.0952,1194449.8064,436.0983
1606991097297369310,7369,1606991097297091866,world,2690414.0948,1194449.8067,436.0984
1606991097404342323,7370,1606991097404041180,world,2690414.0948,1194449.8067,436.0984
1606991097574077262,7371,1606991097573909853,world,2690414.0947,1194449.8067,436.0984
1606991097659131832,7372,1606991097658886383,world,2690414.0951,1194449.8065,436.0984
1606991097796041079,7373,1606991097795795793,world,2690414.0948,1194449.8066,436.0985
1606991097902986153,7374,1606991097902727315,world,2690414.0948,1194449.8066,436.0984
1606991098014848449,7375,1606991098014584238,world,2690414.0955,1194449.8063,436.0983
1606991098173868170,7376,1606991098173532432,world,2690414.0947,1194449.8067,436.0984
1606991098264795251,7377,1606991098264476888,world,2690414.0948,1194449.8066,436.0984
1606991098431761162,7378,1606991098431388960,world,2690414.0944,1194449.8068,436.0984
1606991098580348564,7379,1606991098580153818,world,2690414.0956,1194449.8063,436.0983
1606991098724364260,7380,1606991098724139289,world,2690414.095,1194449.8065,436.0984
1606991098836057550,7381,1606991098835872512,world,2690414.0947,1194449.8067,436.0984
1606991099024163405,7382,1606991099023834971,world,2690414.0944,1194449.8068,436.0984
1606991099119986037,7383,1606991099119692484,world,2690414.0956,1194449.8062,436.0983
1606991099294664904,7384,1606991099294442927,world,2690414.0948,1194449.8066,436.0984
1606991099406655152,7385,1606991099406413372,world,2690414.0948,1194449.8066,436.0984
1606991099483538899,7386,1606991099483307364,world,2690414.0948,1194449.8066,436.0984
1606991099539606468,7387,1606991099539338069,world,2690414.095,1194449.8065,436.0984
1606991099706348770,7388,1606991099706102334,world,2690414.0953,1194449.8064,436.0984
1606991099706371505,7389,1606991099706181449,world,2690414.0952,1194449.8064,436.0984
1606991099802321403,7390,1606991099802109299,world,2690414.095,1194449.8065,436.0984
1606991099983152923,7391,1606991099982892509,world,2690414.0953,1194449.8064,436.0984
1606991100063113944,7392,1606991100062919727,world,2690414.0948,1194449.8067,436.0984
1606991100206881891,7393,1606991100206716729,world,2690414.0955,1194449.8063,436.0984
1606991100309863993,7394,1606991100309671684,world,2690414.095,1194449.8065,436.0984
1606991101109257200,7395,1606991101109058756,world,2690414.0946,1194449.8067,436.0984
1606991101235189792,7396,1606991101234985161,world,2690414.0945,1194449.8068,436.0984
1606991101405088928,7397,1606991101404865027,world,2690414.0952,1194449.8065,436.0983
1606991101635998497,7398,1606991101635723538,world,2690414.0951,1194449.8064,436.0984
1606991101747836043,7399,1606991101747554580,world,2690414.095,1194449.8065,436.0984
1606991101891702672,7400,1606991101891498267,world,2690414.0944,1194449.8068,436.0984
1606991102043639950,7401,1606991102043347863,world,2690414.0947,1194449.8067,436.0984
1606991102217344942,7402,1606991102217146362,world,2690414.0948,1194449.8066,436.0984
1606991102313333973,7403,1606991102313131885,world,2690414.0947,1194449.8066,436.0984
1606991102357192302,7404,1606991102356976100,world,2690414.0947,1194449.8066,436.0984
1606991102431253368,7405,1606991102430959201,world,2690414.0949,1194449.8065,436.0984
1606991102574985229,7406,1606991102574779119,world,2690414.0951,1194449.8064,436.0983
