%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606991261919055956,8641,1606991261503316129,world,2690415.3655,1194448.6704,436.0855
1606991261919086898,8642,1606991261668078638,world,2690415.3651,1194448.6707,436.0855
1606991261919117393,8643,1606991261763043003,world,2690415.3652,1194448.6706,436.0855
1606991261919133524,8644,1606991261874926010,world,2690415.3658,1194448.6703,436.0855
1606991261971393924,8645,1606991261970961473,world,2690415.3658,1194448.6703,436.0855
1606991262064039240,8646,1606991262063830361,world,2690415.3656,1194448.6704,436.0854
1606991262223951414,8647,1606991262223644874,world,2690415.3654,1194448.6706,436.0855
1606991262326954365,8648,1606991262326595128,world,2690415.3657,1194448.6704,436.0855
1606991262467030498,8649,1606991262466636582,world,2690415.3654,1194448.6705,436.0855
1606991262578742107,8650,1606991262578396464,world,2690415.366,1194448.6702,436.0854
1606991262731655225,8651,1606991262731327870,world,2690415.366,1194448.6702,436.0855
1606991262864579097,8652,1606991262864225618,world,2690415.3661,1194448.6701,436.0855
1606991262969152036,8653,1606991262968950287,world,2690415.3655,1194448.6705,436.0855
1606991263060407736,8654,1606991263060071671,world,2690415.3663,1194448.6701,436.0854
1606991263176993881,8655,1606991263176779777,world,2690415.3649,1194448.6709,436.0855
1606991263314042505,8656,1606991263313776947,world,2690415.3651,1194448.6707,436.0855
1606991263481761242,8657,1606991263481504186,world,2690415.3655,1194448.6705,436.0855
1606991263727572170,8658,1606991263727380727,world,2690415.3663,1194448.67,436.0854
1606991263764574560,8659,1606991263764325299,world,2690415.366,1194448.6702,436.0855
1606991263995576851,8660,1606991263995212592,world,2690415.3655,1194448.6705,436.0855
1606991264053387887,8661,1606991264053154122,world,2690415.3663,1194448.67,436.0855
1606991264203115730,8662,1606991264202905260,world,2690415.3653,1194448.6706,436.0854
1606991264283184931,8663,1606991264282938234,world,2690415.3657,1194448.6703,436.0855
1606991264391340819,8664,1606991264390996058,world,2690415.3667,1194448.6698,436.0854
1606991264596761890,8665,1606991264596610248,world,2690415.3658,1194448.6703,436.0855
1606991264618795004,8666,1606991264618599892,world,2690415.3655,1194448.6705,436.0855
1606991264762823311,8667,1606991264762606076,world,2690415.3663,1194448.67,436.0854
1606991264824684415,8668,1606991264824463180,world,2690415.3661,1194448.6701,436.0855
1606991264867834876,8669,1606991264867457191,world,2690415.3655,1194448.6705,436.0855
1606991265016536682,8670,1606991265016307961,world,2690415.3657,1194448.6704,436.0855
1606991265119422683,8671,1606991265119233650,world,2690415.366,1194448.6702,436.0855
1606991265277533114,8672,1606991265277181856,world,2690415.3651,1194448.6707,436.0855
1606991265398444084,8673,1606991265398073350,world,2690415.3651,1194448.6707,436.0854
1606991265516162224,8674,1606991265515863893,world,2690415.3649,1194448.6707,436.0855
1606991265649842467,8675,1606991265649652744,world,2690415.3672,1194448.6695,436.0854
1606991265784106630,8676,1606991265783765440,world,2690415.3663,1194448.67,436.0855
1606991265864013829,8677,1606991265863680479,world,2690415.366,1194448.6702,436.0855
1606991265997695310,8678,1606991265997443601,world,2690415.3663,1194448.67,436.0855
1606991266115628420,8679,1606991266115402660,world,2690415.3656,1194448.6704,436.0855
1606991266238433710,8680,1606991266238213469,world,2690415.3653,1194448.6706,436.0855
1606991266391484778,8681,1606991266391222125,world,2690415.3655,1194448.6704,436.0855
1606991266471426634,8682,1606991266471161285,world,2690415.3658,1194448.6703,436.0854
1606991266691162975,8683,1606991266690866493,world,2690415.3652,1194448.6706,436.0855
1606991266845248805,8684,1606991266844874107,world,2690415.3649,1194448.6708,436.0855
1606991266888931035,8685,1606991266888731464,world,2690415.3664,1194448.6699,436.0854
1606991266985046706,8686,1606991266984738667,world,2690415.3659,1194448.6702,436.0855
1606991267085861141,8687,1606991267085584347,world,2690415.3663,1194448.67,436.0855
1606991267293747052,8688,1606991267293371678,world,2690415.3658,1194448.6703,436.0855
1606991267365650573,8689,1606991267365371030,world,2690415.3655,1194448.6704,436.0855
1606991267454522041,8690,1606991267454221813,world,2690415.3657,1194448.6703,436.0855
1606991267574441793,8691,1606991267574175217,world,2690415.3667,1194448.6698,436.0855
1606991267669428353,8692,1606991267669081706,world,2690415.3657,1194448.6704,436.0855
1606991267803234371,8693,1606991267802951135,world,2690415.3655,1194448.6704,436.0854
1606991267921368830,8694,1606991267921022871,world,2690415.3663,1194448.67,436.0854
1606991268065121609,8695,1606991268064841683,world,2690415.3667,1194448.6698,436.0854
1606991268197832765,8696,1606991268197620581,world,2690415.3663,1194448.67,436.0854
1606991268309944028,8697,1606991268309691381,world,2690415.3659,1194448.6702,436.0854
1606991268416902082,8698,1606991268416608895,world,2690415.3658,1194448.6703,436.0855
1606991268522803121,8699,1606991268522491243,world,2690415.3666,1194448.6698,436.0854
1606991268656728023,8700,1606991268656356973,world,2690415.3661,1194448.6701,436.0855
1606991268765421986,8701,1606991268765220783,world,2690415.3657,1194448.6703,436.0855
1606991268909466640,8702,1606991268909170824,world,2690415.3648,1194448.6708,436.0855
1606991269029271278,8703,1606991269029028618,world,2690415.3661,1194448.6701,436.0854
1606991269189119873,8704,1606991269188909124,world,2690415.3659,1194448.6702,436.0855
1606991269316130218,8705,1606991269315803917,world,2690415.3655,1194448.6705,436.0855
1606991269488838512,8706,1606991269488574575,world,2690415.3657,1194448.6703,436.0855
1606991269680755777,8707,1606991269680541566,world,2690415.3661,1194448.6701,436.0855
