%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606991029625947969,6831,1606991029455550798,world,2690405.3159,1194459.7034,436.1793
1606991029625971151,6832,1606991029551547364,world,2690405.3159,1194459.7034,436.1793
1606991029716505287,6833,1606991029716302766,world,2690405.3158,1194459.7033,436.1793
1606991029865486483,6834,1606991029865194031,world,2690405.3159,1194459.7033,436.1793
1606991029940373945,6835,1606991029940193805,world,2690405.3158,1194459.7033,436.1793
1606991030046424152,6836,1606991030046121168,world,2690405.3159,1194459.7033,436.1793
1606991030215277867,6837,1606991030214977666,world,2690405.3159,1194459.7034,436.1793
1606991030325103396,6838,1606991030324780978,world,2690405.3159,1194459.7034,436.1793
1606991030469042432,6839,1606991030468767558,world,2690405.316,1194459.7034,436.1793
1606991030525900758,6840,1606991030525654274,world,2690405.3158,1194459.7033,436.1793
1606991030647832029,6841,1606991030647526607,world,2690405.3159,1194459.7034,436.1793
1606991030754036064,6842,1606991030753590513,world,2690405.316,1194459.7034,436.1793
1606991030845627968,6843,1606991030845305945,world,2690405.3159,1194459.7034,436.1793
1606991030962290575,6844,1606991030962104949,world,2690405.3159,1194459.7034,436.1793
1606991031102619324,6845,1606991031102253182,world,2690405.3159,1194459.7034,436.1793
1606991031204287269,6846,1606991031203964079,world,2690405.316,1194459.7034,436.1792
1606991031310180387,6847,1606991031309915017,world,2690405.3158,1194459.7033,436.1793
1606991031446215177,6848,1606991031445894952,world,2690405.3158,1194459.7033,436.1793
1606991031573961098,6849,1606991031573654209,world,2690405.316,1194459.7034,436.1793
1606991031658759442,6850,1606991031658562359,world,2690405.3159,1194459.7033,436.1793
1606991031812803931,6851,1606991031812441777,world,2690405.3158,1194459.7033,436.1793
1606991031904843151,6852,1606991031904500172,world,2690405.316,1194459.7034,436.1792
1606991032064430087,6853,1606991032064228524,world,2690405.316,1194459.7034,436.1792
1606991032154464375,6854,1606991032154207965,world,2690405.3159,1194459.7033,436.1792
1606991032245542430,6855,1606991032245163465,world,2690405.3159,1194459.7034,436.1792
1606991032373688329,6856,1606991032373188159,world,2690405.3158,1194459.7032,436.1793
1606991032572079926,6857,1606991032571765760,world,2690405.3169,1194459.7021,436.1793
1606991032826887811,6858,1606991032826627753,world,2690405.3186,1194459.6996,436.1794
1606991032874865567,6859,1606991032874528171,world,2690405.3213,1194459.6952,436.1795
1606991032968834011,6860,1606991032968471958,world,2690405.3254,1194459.6896,436.1797
1606991033089914746,6861,1606991033089478845,world,2690405.3315,1194459.6814,436.18
1606991033137497599,6862,1606991033137278742,world,2690405.3399,1194459.6703,436.1802
1606991033225507265,6863,1606991033225170522,world,2690405.3502,1194459.6576,436.1804
1606991033319608253,6864,1606991033319254004,world,2690405.3647,1194459.6426,436.1805
1606991033442240896,6865,1606991033442005052,world,2690405.3813,1194459.6237,436.1806
1606991033586325858,6866,1606991033585992811,world,2690405.3975,1194459.601,436.1807
1606991033690098865,6867,1606991033689860299,world,2690405.4151,1194459.5755,436.1806
1606991033859945199,6868,1606991033859726209,world,2690405.4393,1194459.5486,436.1802
1606991033971830636,6869,1606991033971628340,world,2690405.4714,1194459.5139,436.1806
1606991034096809277,6870,1606991034096545053,world,2690405.4948,1194459.4811,436.181
1606991034183647477,6871,1606991034183380478,world,2690405.5231,1194459.4512,436.1803
1606991034270613919,6872,1606991034270391008,world,2690405.5551,1194459.4191,436.1793
1606991034358533158,6873,1606991034358313326,world,2690405.589,1194459.3858,436.1776
1606991034534532011,6874,1606991034534207449,world,2690405.628,1194459.3463,436.1791
1606991034688215555,6875,1606991034687955605,world,2690405.6562,1194459.3207,436.1768
1606991034822639781,6876,1606991034822070552,world,2690405.6922,1194459.2893,436.1767
1606991034869185362,6877,1606991034868894583,world,2690405.7187,1194459.2536,436.1757
1606991034988161203,6878,1606991034987853382,world,2690405.7515,1194459.2176,436.1758
1606991035072888414,6879,1606991035072629742,world,2690405.7798,1194459.1847,436.1755
1606991035248906033,6880,1606991035248579033,world,2690405.8097,1194459.1562,436.1754
1606991035305835567,6881,1606991035305562448,world,2690405.8342,1194459.128,436.1749
1606991035449616896,6882,1606991035449362953,world,2690405.8587,1194459.1,436.1742
1606991035571512095,6883,1606991035571219129,world,2690405.883,1194459.0754,436.1739
1606991035678301454,6884,1606991035678138068,world,2690405.9032,1194459.0564,436.1738
1606991035822153114,6885,1606991035821961304,world,2690405.9202,1194459.0381,436.1732
1606991035947216460,6886,1606991035946984886,world,2690405.9367,1194459.0211,436.1729
1606991036073358419,6887,1606991036072901041,world,2690405.9499,1194459.0066,436.1726
1606991036190785498,6888,1606991036190627829,world,2690405.96,1194458.9948,436.1724
1606991036295019153,6889,1606991036294753013,world,2690405.9684,1194458.9854,436.1721
1606991036398810436,6890,1606991036398585842,world,2690405.9747,1194458.9774,436.1718
1606991036522813762,6891,1606991036522565308,world,2690405.9794,1194458.9717,436.1715
1606991036643770485,6892,1606991036643420577,world,2690405.9826,1194458.9682,436.1712
1606991036744655280,6893,1606991036744366742,world,2690405.9861,1194458.9638,436.1709
1606991036893430556,6894,1606991036893203992,world,2690405.9907,1194458.959,436.1707
1606991037010421727,6895,1606991037010094800,world,2690405.9971,1194458.9533,436.1705
1606991037098344083,6896,1606991037098046994,world,2690406.0044,1194458.9467,436.1705
1606991037220037740,6897,1606991037219848432,world,2690406.0124,1194458.9394,436.1705
1606991037309241677,6898,1606991037308877703,world,2690406.0213,1194458.9306,436.1709
1606991037444142516,6899,1606991037443805632,world,2690406.0311,1194458.92,436.1706
