%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1606987178756984850,986161,1606983578161314750,imu_link,0.001600995659828186,0.005666652694344521,-0.8698773980140686,0.4932328164577484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89427185058594,0.4798748195171356,-0.47438862919807434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015232359059154987,-0.009581664577126503,-0.02403898350894451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178757018040,986162,1606983578161380971,imu_link,0.001600995659828186,0.005666652694344521,-0.8698773980140686,0.4932328164577484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89427185058594,0.4798748195171356,-0.47438862919807434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015232359059154987,-0.009581664577126503,-0.02403898350894451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178757026908,986163,1606983578161442217,imu_link,0.0015992685221135616,0.005663329269737005,-0.8698756098747253,0.4932360053062439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89385986328125,0.47951656579971313,-0.47415316104888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009417898952960968,-0.02681315690279007,-0.023998310789465904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178757039867,986164,1606983578161501859,imu_link,0.0015992685221135616,0.005663329269737005,-0.8698756098747253,0.4932360053062439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89385986328125,0.47951656579971313,-0.47415316104888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009417898952960968,-0.02681315690279007,-0.023998310789465904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178757051172,986165,1606983578161563157,imu_link,0.0015979676973074675,0.0056619890965521336,-0.8698763251304626,0.4932348430156708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89401245117188,0.4793105125427246,-0.4740937650203705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007259056903421879,-0.019855713471770287,0.0138779291883111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178760546109,986166,1606983578174613443,imu_link,0.0015979676973074675,0.0056619890965521336,-0.8698763251304626,0.4932348430156708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89401245117188,0.4793105125427246,-0.4740937650203705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007259056903421879,-0.019855713471770287,0.0138779291883111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178761749477,986167,1606983578174737744,imu_link,0.0016015144065022469,0.005659076385200024,-0.8698750734329224,0.49323707818984985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89371490478516,0.4795006513595581,-0.47360172867774963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02011057361960411,-0.008695835247635841,0.017046349123120308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178761763349,986168,1606983578174825302,imu_link,0.0016015144065022469,0.005659076385200024,-0.8698750734329224,0.49323707818984985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.89371490478516,0.4795006513595581,-0.47360172867774963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02011057361960411,-0.008695835247635841,0.017046349123120308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178761768660,986169,1606983578174901301,imu_link,0.001601245952770114,0.0056587872095406055,-0.869875967502594,0.4932354688644409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.8939208984375,0.47945669293403625,-0.4735889732837677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010274992324411869,0.0014050749596208334,0.0036337694618850946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987178761775753,986170,1606983578175032947,imu_link,0.001601245952770114,0.0056587872095406055,-0.869875967502594,0.4932354688644409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.8939208984375,0.47945669293403625,-0.4735889732837677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010274992324411869,0.0014050749596208334,0.0036337694618850946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
