%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606987224068831523,10496,1606987224068640542,world,2690413.4858,1194453.1864,436.3492
1606987224193872512,10497,1606987224193673508,world,2690413.486,1194453.1864,436.3492
1606987224333562406,10498,1606987224333397494,world,2690413.486,1194453.1864,436.3492
1606987224507521443,10499,1606987224507338278,world,2690413.4861,1194453.1863,436.3492
1606987224642631476,10500,1606987224642327832,world,2690413.4859,1194453.1863,436.3493
1606987224747360609,10501,1606987224747134296,world,2690413.4861,1194453.1863,436.3492
1606987224843325911,10502,1606987224843073556,world,2690413.4859,1194453.1864,436.3492
1606987224969182866,10503,1606987224968990470,world,2690413.4861,1194453.1863,436.3492
1606987225110315614,10504,1606987225109965957,world,2690413.4863,1194453.1863,436.3492
1606987225251915315,10505,1606987225251724404,world,2690413.4862,1194453.1863,436.3491
1606987225379852703,10506,1606987225379650580,world,2690413.4861,1194453.1863,436.3492
1606987225421763127,10507,1606987225421547729,world,2690413.4861,1194453.1862,436.3492
1606987225533741651,10508,1606987225533537173,world,2690413.4863,1194453.1862,436.3492
1606987225667555140,10509,1606987225667315522,world,2690413.486,1194453.1863,436.3493
1606987225811567706,10510,1606987225811312622,world,2690413.486,1194453.1863,436.3493
1606987225955248750,10511,1606987225955047731,world,2690413.4859,1194453.1863,436.3492
1606987226051246263,10512,1606987226051005659,world,2690413.4862,1194453.1863,436.3492
1606987226144357245,10513,1606987226144055666,world,2690413.4861,1194453.1863,436.3492
1606987226256436685,10514,1606987226256033769,world,2690413.4864,1194453.1862,436.3492
1606987226409033632,10515,1606987226408758529,world,2690413.4862,1194453.1863,436.3492
1606987226528672328,10516,1606987226528544743,world,2690413.4863,1194453.1863,436.3492
1606987226671752671,10517,1606987226671506593,world,2690413.486,1194453.1863,436.3492
1606987226743555511,10518,1606987226743371536,world,2690413.4861,1194453.1863,436.3492
1606987226897852526,10519,1606987226897305472,world,2690413.4862,1194453.1863,436.3492
1606987227007413101,10520,1606987227007222332,world,2690413.4863,1194453.1862,436.3492
1606987227151113092,10521,1606987227151002917,world,2690413.4863,1194453.1863,436.3492
1606987227278166398,10522,1606987227277971191,world,2690413.4862,1194453.1863,436.3492
1606987227350138289,10523,1606987227349896043,world,2690413.4861,1194453.1863,436.3492
1606987227505976201,10524,1606987227505732508,world,2690413.4859,1194453.1863,436.3492
1606987227703921176,10525,1606987227703620512,world,2690413.4859,1194453.1864,436.3492
1606987227810653483,10526,1606987227810412973,world,2690413.4861,1194453.1863,436.3492
1606987227911571380,10527,1606987227911321143,world,2690413.486,1194453.1863,436.3491
1606987228076376881,10528,1606987228076199283,world,2690413.486,1194453.1862,436.3492
1606987228204184206,10529,1606987228204024690,world,2690413.4863,1194453.1862,436.3492
1606987228310137026,10530,1606987228309919454,world,2690413.4861,1194453.1862,436.3493
1606987228399111242,10531,1606987228398876777,world,2690413.4863,1194453.1862,436.3492
1606987228479104020,10532,1606987228478807267,world,2690413.4861,1194453.1863,436.3492
1606987228597805811,10533,1606987228597642219,world,2690413.4861,1194453.1863,436.3492
1606987228709910945,10534,1606987228709672449,world,2690413.486,1194453.1863,436.3492
1606987228852635716,10535,1606987228852453432,world,2690413.486,1194453.1863,436.3492
1606987228953396566,10536,1606987228953270209,world,2690413.4861,1194453.1863,436.3492
1606987229124275693,10537,1606987229124121019,world,2690413.4861,1194453.1863,436.3492
1606987229209373096,10538,1606987229209181346,world,2690413.4861,1194453.1863,436.3492
1606987229353180560,10539,1606987229352994939,world,2690413.486,1194453.1863,436.3492
1606987229478022062,10540,1606987229477846145,world,2690413.4861,1194453.1863,436.3492
1606987229603923017,10541,1606987229603730396,world,2690413.4864,1194453.1862,436.3492
1606987229728909419,10542,1606987229728719410,world,2690413.486,1194453.1863,436.3492
1606987229817029121,10543,1606987229816689623,world,2690413.4861,1194453.1863,436.3491
1606987230008550797,10544,1606987230008373768,world,2690413.4863,1194453.1862,436.3492
1606987230056541931,10545,1606987230056325353,world,2690413.4862,1194453.1863,436.3492
1606987230200465304,10546,1606987230200279773,world,2690413.4862,1194453.1863,436.3492
1606987230305649515,10547,1606987230305333203,world,2690413.4863,1194453.1862,436.3492
1606987230478160472,10548,1606987230477968686,world,2690413.4862,1194453.1863,436.3492
