%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606986363956795645,3824,1606986363956508391,world,2690398.4657,1194455.0195,436.2428
1606986364041664454,3825,1606986364041467069,world,2690398.4658,1194455.0196,436.2428
1606986364121457362,3826,1606986364121326159,world,2690398.4657,1194455.0195,436.2428
1606986364281435457,3827,1606986364281263490,world,2690398.4658,1194455.0196,436.2428
1606986364376314324,3828,1606986364376143854,world,2690398.4658,1194455.0196,436.2428
1606986364445109556,3829,1606986364444998181,world,2690398.4658,1194455.0196,436.2428
1606986364493192579,3830,1606986364493025083,world,2690398.4657,1194455.0195,436.2428
1606986364552303715,3831,1606986364552071131,world,2690398.4659,1194455.0197,436.2428
1606986364648234108,3832,1606986364648006380,world,2690398.4655,1194455.0194,436.2427
1606986364775997753,3833,1606986364775816066,world,2690398.4657,1194455.0195,436.2428
1606986364900005927,3834,1606986364899761900,world,2690398.4656,1194455.0195,436.2428
1606986365033745010,3835,1606986365033551535,world,2690398.4658,1194455.0196,436.2428
1606986365138783463,3836,1606986365138542770,world,2690398.4658,1194455.0196,436.2428
1606986365256484767,3837,1606986365256298757,world,2690398.4658,1194455.0196,436.2428
1606986365351618960,3838,1606986365351437041,world,2690398.4658,1194455.0196,436.2428
1606986365518275441,3839,1606986365518077294,world,2690398.4658,1194455.0195,436.2428
1606986365635263669,3840,1606986365635015688,world,2690398.4658,1194455.0196,436.2428
1606986365736128036,3841,1606986365735929707,world,2690398.4658,1194455.0196,436.2428
1606986365941044034,3842,1606986365940816396,world,2690398.4657,1194455.0195,436.2428
1606986365983059208,3843,1606986365982819235,world,2690398.4659,1194455.0196,436.2429
1606986366078728703,3844,1606986366078594300,world,2690398.4659,1194455.0196,436.2429
1606986366206814405,3845,1606986366206604187,world,2690398.4658,1194455.0196,436.2429
1606986366299613683,3846,1606986366299436127,world,2690398.4659,1194455.0197,436.2429
1606986366475606589,3847,1606986366475361543,world,2690398.4657,1194455.0196,436.2428
1606986366576407057,3848,1606986366576213976,world,2690398.466,1194455.0197,436.2429
1606986366856048230,3849,1606986366855884152,world,2690398.4657,1194455.0196,436.2429
1606986366888089621,3850,1606986366887912314,world,2690398.4656,1194455.0196,436.2428
1606986366983945341,3851,1606986366983764540,world,2690398.466,1194455.0197,436.2429
1606986367183681652,3852,1606986367183582312,world,2690398.4658,1194455.0197,436.2429
