%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1606987567153716391,1296702,1606983966343362298,imu_link,-0.0014858489157631993,-0.004724984522908926,0.30695605278015137,-0.9517108201980591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75223922729492,0.5675708651542664,-0.004155759699642658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011670254170894623,-0.01001022383570671,0.03144367039203644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567153763271,1296703,1606983966343711256,imu_link,-0.001489102840423584,-0.004724481608718634,0.3069567084312439,-0.95171058177948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.752315521240234,0.567630410194397,-0.00378357688896358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975470714271069,-0.01805141754448414,0.01734192669391632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567153779689,1296704,1606983966343799310,imu_link,-0.001489102840423584,-0.004724481608718634,0.3069567084312439,-0.95171058177948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.752315521240234,0.567630410194397,-0.00378357688896358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975470714271069,-0.01805141754448414,0.01734192669391632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567153803693,1296705,1606983966343876649,imu_link,-0.0014889282174408436,-0.004726166371256113,0.3069573938846588,-0.9517103433609009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75239944458008,0.5678080320358276,-0.003862314624711871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013766017742455006,-0.012319697998464108,0.011260663159191608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567160193657,1296706,1606983966343953276,imu_link,-0.0014889282174408436,-0.004726166371256113,0.3069573938846588,-0.9517103433609009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75239944458008,0.5678080320358276,-0.003862314624711871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013766017742455006,-0.012319697998464108,0.011260663159191608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567160231288,1296707,1606983966344032359,imu_link,-0.0014913587365299463,-0.004724173806607723,0.30695992708206177,-0.9517095685005188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75270080566406,0.5676761865615845,-0.0035286324564367533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007886020466685295,-0.00015677895862609148,0.016170401126146317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567160249734,1296708,1606983966355609332,imu_link,-0.0014913587365299463,-0.004724173806607723,0.30695992708206177,-0.9517095685005188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75270080566406,0.5676761865615845,-0.0035286324564367533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007886020466685295,-0.00015677895862609148,0.016170401126146317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567160274893,1296709,1606983966355747727,imu_link,-0.0014919558307155967,-0.004723310936242342,0.30695927143096924,-0.9517098069190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75262451171875,0.5676031112670898,-0.003432778175920248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006262063514441252,-0.0011048440355807543,0.017606627196073532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567284438179,1296710,1606983966355935100,imu_link,-0.0014919558307155967,-0.004723310936242342,0.30695927143096924,-0.9517098069190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75262451171875,0.5676031112670898,-0.003432778175920248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006262063514441252,-0.0011048440355807543,0.017606627196073532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987567284458843,1296711,1606983966356032381,imu_link,-0.0014926389558240771,-0.004722582176327705,0.30696046352386475,-0.9517093896865845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.75276565551758,0.5675476789474487,-0.0033333355095237494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02178901806473732,0.003663849551230669,0.04694075882434845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
