%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606986292250262573,3245,1606986292250094420,world,2690398.4724,1194455.0216,435.7254
1606986292303377120,3246,1606986292303133813,world,2690398.4724,1194455.0216,435.7254
1606986292404300769,3247,1606986292404091040,world,2690398.4726,1194455.0217,435.7254
1606986292466180271,3248,1606986292465983123,world,2690398.4724,1194455.0216,435.7254
1606986292551213049,3249,1606986292550897312,world,2690398.4724,1194455.0216,435.7254
1606986292656952359,3250,1606986292656779538,world,2690398.4725,1194455.0216,435.7254
1606986292823962660,3251,1606986292823761229,world,2690398.4723,1194455.0215,435.7253
1606986292908876020,3252,1606986292908679214,world,2690398.4724,1194455.0216,435.7254
1606986293045664451,3253,1606986293045509100,world,2690398.4724,1194455.0216,435.7254
1606986293138567545,3254,1606986293138421219,world,2690398.4726,1194455.0217,435.7254
1606986293272520054,3255,1606986293272326453,world,2690398.4726,1194455.0217,435.7254
1606986293350345346,3256,1606986293350179601,world,2690398.4725,1194455.0216,435.7254
1606986293494146256,3257,1606986293494045012,world,2690398.4728,1194455.0218,435.7255
1606986293644223163,3258,1606986293643998486,world,2690398.4725,1194455.0216,435.7254
1606986293722249252,3259,1606986293722030114,world,2690398.4725,1194455.0216,435.7254
1606986293953891811,3260,1606986293953702590,world,2690398.4727,1194455.0217,435.7255
1606986294009865041,3261,1606986294009691537,world,2690398.4725,1194455.0216,435.7254
1606986294062776440,3262,1606986294062614301,world,2690398.4725,1194455.0216,435.7254
1606986294217743484,3263,1606986294217523801,world,2690398.4725,1194455.0216,435.7254
1606986294302495612,3264,1606986294302376050,world,2690398.4727,1194455.0217,435.7255
1606986294451496670,3265,1606986294451313613,world,2690398.4727,1194455.0217,435.7255
1606986294545396454,3266,1606986294545243562,world,2690398.4726,1194455.0217,435.7254
1606986294705609398,3267,1606986294705305283,world,2690398.4725,1194455.0216,435.7254
1606986294824224325,3268,1606986294824016941,world,2690398.4724,1194455.0216,435.7254
1606986295075974051,3269,1606986295075817862,world,2690398.4725,1194455.0216,435.7254
1606986295124071688,3270,1606986295123869240,world,2690398.4724,1194455.0216,435.7254
1606986295216854618,3271,1606986295216692238,world,2690398.4724,1194455.0216,435.7254
1606986295296997237,3272,1606986295296760726,world,2690398.4726,1194455.0217,435.7254
1606986295402779878,3273,1606986295402582411,world,2690398.4726,1194455.0217,435.7254
1606986295482609059,3274,1606986295482431802,world,2690398.4726,1194455.0217,435.7254
1606986295561624922,3275,1606986295561478810,world,2690398.4725,1194455.0216,435.7254
1606986295689559996,3276,1606986295689338527,world,2690398.4724,1194455.0216,435.7254
1606986295845314129,3277,1606986295845125265,world,2690398.4725,1194455.0216,435.7254
1606986295936173067,3278,1606986295936036014,world,2690398.4724,1194455.0216,435.7254
1606986296060143794,3279,1606986296059974236,world,2690398.4727,1194455.0217,435.7255
1606986296150140916,3280,1606986296149893200,world,2690398.4727,1194455.0217,435.7255
1606986296299001233,3281,1606986296298802715,world,2690398.4726,1194455.0217,435.7254
1606986296424884880,3282,1606986296424662986,world,2690398.4724,1194455.0216,435.7254
1606986296534705855,3283,1606986296534509374,world,2690398.4726,1194455.0217,435.7254
1606986296673616167,3284,1606986296673383169,world,2690398.4726,1194455.0217,435.7254
1606986296752459465,3285,1606986296752293863,world,2690398.4726,1194455.0217,435.7254
1606986296854518767,3286,1606986296854314988,world,2690398.4726,1194455.0217,435.7254
1606986297027241338,3287,1606986297027076042,world,2690398.4726,1194455.0217,435.7254
1606986297121059750,3288,1606986297120945159,world,2690398.4727,1194455.0217,435.7255
1606986297233140468,3289,1606986297232905880,world,2690398.4726,1194455.0217,435.7254
1606986297359899087,3290,1606986297359764140,world,2690398.4726,1194455.0217,435.7254
1606986297496925624,3291,1606986297496734414,world,2690398.4727,1194455.0217,435.7255
1606986297549752785,3292,1606986297549625995,world,2690398.4725,1194455.0216,435.7254
1606986297723636641,3293,1606986297723476594,world,2690398.4724,1194455.0216,435.7254
1606986297946546845,3294,1606986297946367435,world,2690398.4727,1194455.0217,435.7255
1606986297946562577,3295,1606986297946431778,world,2690398.4726,1194455.0217,435.7254
1606986298122224371,3296,1606986298122112926,world,2690398.4726,1194455.0217,435.7254
