%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606987779965240416,1828,1606987779849680133,world,2690396.8919,1194439.8702,435.5871
1606987779965270643,1829,1606987779961582273,world,2690396.8919,1194439.8698,435.5871
1606987780232540417,1830,1606987780232272370,world,2690396.8919,1194439.8703,435.5871
1606987780296488055,1831,1606987780296235329,world,2690396.8917,1194439.8697,435.5872
1606987780888014894,1832,1606987780887807444,world,2690396.8921,1194439.8707,435.5872
1606987781016052212,1833,1606987781015763488,world,2690396.8919,1194439.8699,435.5871
1606987781128007952,1834,1606987781127670011,world,2690396.8919,1194439.8699,435.5871
1606987781299847301,1835,1606987781299491279,world,2690396.892,1194439.8706,435.5873
1606987781387557314,1836,1606987781387353414,world,2690396.8921,1194439.8706,435.5873
1606987781513616533,1837,1606987781513305315,world,2690396.892,1194439.8704,435.5873
1606987781625445280,1838,1606987781625176248,world,2690396.892,1194439.8704,435.5872
1606987781765449971,1839,1606987781765062482,world,2690396.8919,1194439.87,435.5871
1606987781973062112,1840,1606987781972818425,world,2690396.8919,1194439.87,435.5871
1606987782020031273,1841,1606987782019773182,world,2690396.892,1194439.8704,435.5871
1606987782126103721,1842,1606987782125806758,world,2690396.892,1194439.8704,435.5871
1606987782300054287,1843,1606987782299704266,world,2690396.8919,1194439.87,435.5871
1606987782408655704,1844,1606987782408449185,world,2690396.8919,1194439.87,435.5871
1606987782574744240,1845,1606987782574375164,world,2690396.8919,1194439.8701,435.5872
1606987782734346571,1846,1606987782734194401,world,2690396.8921,1194439.8706,435.5872
1606987782846591779,1847,1606987782846215450,world,2690396.8919,1194439.8699,435.5872
1606987783063185340,1848,1606987783062941983,world,2690396.892,1194439.8702,435.5872
1606987783139133693,1849,1606987783138903481,world,2690396.8919,1194439.8699,435.5871
1606987783360907426,1850,1606987783360694846,world,2690396.892,1194439.8704,435.5872
1606987783415867655,1851,1606987783415587243,world,2690396.8921,1194439.8707,435.5872
1606987783508788013,1852,1606987783508585161,world,2690396.8919,1194439.87,435.5872
1606987783610823920,1853,1606987783610555389,world,2690396.892,1194439.8703,435.5872
1606987783655548861,1854,1606987783655346047,world,2690396.8919,1194439.8698,435.5871
1606987783775569873,1855,1606987783775360378,world,2690396.8919,1194439.8698,435.5871
1606987783918733989,1856,1606987783918415350,world,2690396.8919,1194439.8701,435.5871
1606987784036396123,1857,1606987784036175125,world,2690396.8919,1194439.8698,435.5871
1606987784127342571,1858,1606987784127096628,world,2690396.8919,1194439.8701,435.5872
1606987784308008248,1859,1606987784307818410,world,2690396.892,1194439.8705,435.5872
1606987784414009457,1860,1606987784413814921,world,2690396.8919,1194439.87,435.5872
1606987784569916206,1861,1606987784569685707,world,2690396.8919,1194439.8699,435.5872
1606987784658655265,1862,1606987784658486538,world,2690396.892,1194439.8704,435.5872
1606987784781905336,1863,1606987784781580069,world,2690396.8919,1194439.8701,435.5872
1606987784914608328,1864,1606987784914340995,world,2690396.892,1194439.8704,435.5872
1606987785016563375,1865,1606987785016295023,world,2690396.892,1194439.8702,435.5872
1606987785169246148,1866,1606987785169046496,world,2690396.8919,1194439.87,435.5872
1606987785305395146,1867,1606987785305073662,world,2690396.892,1194439.8702,435.5872
1606987785392173043,1868,1606987785391974555,world,2690396.892,1194439.8703,435.5872
1606987785559891639,1869,1606987785559697181,world,2690396.892,1194439.8703,435.5872
1606987785650895094,1870,1606987785650651129,world,2690396.8919,1194439.8698,435.5872
1606987785831913678,1871,1606987785831617126,world,2690396.892,1194439.8704,435.5872
1606987785982626058,1872,1606987785982420676,world,2690396.8919,1194439.8701,435.5872
1606987786139668598,1873,1606987786139347038,world,2690396.892,1194439.8702,435.5872
1606987786250574532,1874,1606987786250266846,world,2690396.8919,1194439.8698,435.5871
1606987786407255309,1875,1606987786407046757,world,2690396.892,1194439.8703,435.5872
1606987786548186374,1876,1606987786547966897,world,2690396.8919,1194439.8701,435.5872
1606987786620085568,1877,1606987786619825640,world,2690396.892,1194439.8704,435.5872
1606987786679135305,1878,1606987786678807418,world,2690396.8921,1194439.8707,435.5872
1606987786771290356,1879,1606987786770890842,world,2690396.8921,1194439.8706,435.5872
1606987786909987328,1880,1606987786909709839,world,2690396.8919,1194439.8701,435.5872
1606987787037775484,1881,1606987787037526171,world,2690396.8919,1194439.8699,435.5872
1606987787176694592,1882,1606987787176456099,world,2690396.8918,1194439.8698,435.5872
1606987787309664901,1883,1606987787309343390,world,2690396.8919,1194439.8701,435.5871
1606987787403361405,1884,1606987787403155690,world,2690396.892,1194439.8703,435.5871
1606987787563273923,1885,1606987787563026369,world,2690396.8921,1194439.8706,435.5872
1606987787640347697,1886,1606987787640065746,world,2690396.8923,1194439.8705,435.5871
1606987787791141773,1887,1606987787790845374,world,2690396.8923,1194439.8699,435.5871
1606987787976049806,1888,1606987787975680121,world,2690396.8924,1194439.8699,435.5871
1606987788033905990,1889,1606987788033666267,world,2690396.8924,1194439.8697,435.5871
1606987788138811467,1890,1606987788138556716,world,2690396.8923,1194439.8696,435.5872
1606987788258768669,1891,1606987788258503951,world,2690396.8923,1194439.8696,435.5872
1606987788442522452,1892,1606987788442320514,world,2690396.8925,1194439.8704,435.5874
1606987788597664787,1893,1606987788597296112,world,2690396.8925,1194439.8701,435.5874
1606987788705337755,1894,1606987788705096873,world,2690396.8925,1194439.8702,435.5873
1606987788832258468,1895,1606987788831938187,world,2690396.8925,1194439.8703,435.5872
1606987788927120149,1896,1606987788926872499,world,2690396.8924,1194439.8697,435.5872
1606987789039342213,1897,1606987789038893486,world,2690396.8925,1194439.8702,435.5873
1606987789276029677,1898,1606987789275663518,world,2690396.8924,1194439.8701,435.5872
1606987789387637672,1899,1606987789387439311,world,2690396.8924,1194439.8699,435.5873
1606987789456651426,1900,1606987789456448504,world,2690396.8925,1194439.8706,435.5874
1606987789552564272,1901,1606987789552318477,world,2690396.8923,1194439.8697,435.5874
1606987789628410898,1902,1606987789628213528,world,2690396.8924,1194439.8702,435.5874
1606987789746272022,1903,1606987789746076668,world,2690396.8924,1194439.8702,435.5873
