%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606987739407829549,1519,1606987739178909672,world,2690396.8898,1194439.8703,436.1044
1606987739407846213,1520,1606987739338708974,world,2690396.8898,1194439.8702,436.1044
1606987739427685611,1521,1606987739427468406,world,2690396.8898,1194439.8703,436.1044
1606987739578675525,1522,1606987739578406046,world,2690396.8897,1194439.87,436.1044
1606987739706422574,1523,1606987739706245326,world,2690396.8898,1194439.8703,436.1044
1606987739826503906,1524,1606987739826234748,world,2690396.8898,1194439.8703,436.1044
1606987740023312357,1525,1606987740023013019,world,2690396.8898,1194439.8703,436.1044
1606987740064153428,1526,1606987740063959298,world,2690396.8897,1194439.8701,436.1044
1606987740176298412,1527,1606987740176004452,world,2690396.8898,1194439.8703,436.1044
1606987740327909446,1528,1606987740327708273,world,2690396.8897,1194439.8701,436.1044
1606987740495794925,1529,1606987740495609748,world,2690396.8898,1194439.8698,436.1043
1606987740569929114,1530,1606987740569592788,world,2690396.8897,1194439.87,436.1043
1606987740727643745,1531,1606987740727398358,world,2690396.8899,1194439.8704,436.1043
1606987740910545698,1532,1606987740910364820,world,2690396.8898,1194439.87,436.1043
1606987741148160837,1533,1606987741147987422,world,2690396.8897,1194439.87,436.1043
1606987741239140557,1534,1606987741238902317,world,2690396.8899,1194439.8702,436.1043
1606987741351253044,1535,1606987741350946729,world,2690396.8897,1194439.8698,436.1043
1606987741503083564,1536,1606987741502784030,world,2690396.8897,1194439.8701,436.1043
1606987741550894047,1537,1606987741550649225,world,2690396.8898,1194439.8703,436.1043
1606987741624724221,1538,1606987741624495655,world,2690396.8898,1194439.8703,436.1043
1606987741693881053,1539,1606987741693604570,world,2690396.8898,1194439.8704,436.1043
1606987741785795031,1540,1606987741785480412,world,2690396.8897,1194439.8701,436.1043
1606987741920843981,1541,1606987741920486720,world,2690396.8897,1194439.8701,436.1043
1606987742107477070,1542,1606987742107183231,world,2690396.8897,1194439.87,436.1043
1606987742200197401,1543,1606987742200002062,world,2690396.8897,1194439.8701,436.1043
1606987742366318518,1544,1606987742366032146,world,2690396.8898,1194439.8702,436.1043
1606987742435081633,1545,1606987742434896253,world,2690396.8898,1194439.8704,436.1043
1606987742545933015,1546,1606987742545766857,world,2690396.8898,1194439.8705,436.1043
1606987742706097386,1547,1606987742705778046,world,2690396.8898,1194439.8704,436.1043
1606987742813775480,1548,1606987742813587141,world,2690396.8897,1194439.87,436.1043
1606987742925720084,1549,1606987742925499598,world,2690396.8897,1194439.87,436.1043
1606987743037486879,1550,1606987743037316565,world,2690396.8898,1194439.8705,436.1043
1606987743863843308,1551,1606987743863592153,world,2690396.8898,1194439.8702,436.1043
1606987744067632073,1552,1606987744067430501,world,2690396.8898,1194439.8702,436.1043
1606987744217720419,1553,1606987744217386273,world,2690396.8898,1194439.8704,436.1044
1606987744291534164,1554,1606987744291282317,world,2690396.8897,1194439.87,436.1043
1606987744443426525,1555,1606987744443182994,world,2690396.8897,1194439.8698,436.1042
1606987744480267130,1556,1606987744480050709,world,2690396.8897,1194439.8698,436.1043
1606987744583219337,1557,1606987744582948895,world,2690396.8896,1194439.8701,436.1043
1606987744716379253,1558,1606987744716010181,world,2690396.8897,1194439.8701,436.1043
1606987744844316524,1559,1606987744843907332,world,2690396.8896,1194439.8698,436.1043
1606987745014141879,1560,1606987745013771430,world,2690396.8896,1194439.87,436.1042
1606987745150813246,1561,1606987745150548010,world,2690396.8897,1194439.87,436.1043
1606987745220704800,1562,1606987745220421217,world,2690396.8897,1194439.8699,436.1043
1606987745323604631,1563,1606987745323349513,world,2690396.8895,1194439.8694,436.1043
1606987745450651481,1564,1606987745450262460,world,2690396.8896,1194439.8698,436.1043
1606987745589463891,1565,1606987745589219071,world,2690396.8896,1194439.8698,436.1043
1606987745726329411,1566,1606987745726076424,world,2690396.8896,1194439.8697,436.1043
1606987745822335052,1567,1606987745822014407,world,2690396.8897,1194439.8704,436.1043
1606987745970984953,1568,1606987745970791138,world,2690396.8896,1194439.8701,436.1043
1606987746110065688,1569,1606987746109782229,world,2690396.8895,1194439.8694,436.1043
1606987746222014675,1570,1606987746221710620,world,2690396.8896,1194439.8697,436.1043
1606987746322903430,1571,1606987746322605463,world,2690396.8895,1194439.8696,436.1043
1606987746494804169,1572,1606987746494464303,world,2690396.8895,1194439.8696,436.1043
1606987746606586100,1573,1606987746606285100,world,2690396.8896,1194439.8697,436.1043
1606987746805299865,1574,1606987746805093367,world,2690396.8895,1194439.8695,436.1043
1606987746894220376,1575,1606987746894017587,world,2690396.8896,1194439.8697,436.1043
1606987747033350907,1576,1606987747032987177,world,2690396.8896,1194439.8697,436.1043
1606987747143155163,1577,1606987747142847949,world,2690396.8897,1194439.8704,436.1043
1606987747350680435,1578,1606987747350489737,world,2690396.8896,1194439.8699,436.1043
1606987747410793482,1579,1606987747410515328,world,2690396.8895,1194439.8696,436.1042
1606987747520876493,1580,1606987747520557509,world,2690396.8895,1194439.8696,436.1043
1606987747600556610,1581,1606987747600381892,world,2690396.8897,1194439.8702,436.1043
1606987747734376976,1582,1606987747734212396,world,2690396.8896,1194439.8698,436.1043
1606987747835648931,1583,1606987747835292720,world,2690396.8895,1194439.8695,436.1043
1606987747939343538,1584,1606987747939058232,world,2690396.8896,1194439.8699,436.1043
1606987748096222924,1585,1606987748095893693,world,2690396.8896,1194439.8701,436.1043
1606987748223265448,1586,1606987748222907100,world,2690396.8896,1194439.87,436.1043
1606987748329970544,1587,1606987748329669722,world,2690396.8896,1194439.8701,436.1043
1606987748502867937,1588,1606987748502611312,world,2690396.8896,1194439.8701,436.1043
1606987748606757943,1589,1606987748606441191,world,2690396.8896,1194439.8698,436.1043
1606987748742667483,1590,1606987748742399838,world,2690396.8896,1194439.8697,436.1043
1606987748833486421,1591,1606987748833219488,world,2690396.8896,1194439.8698,436.1043
1606987748952528625,1592,1606987748952243031,world,2690396.8897,1194439.8702,436.1043
1606987749112173978,1593,1606987749111953759,world,2690396.8895,1194439.8694,436.1043
