%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606987635646735640,707,1606987635646525776,world,2690398.8965,1194454.4567,436.2385
1606987635898579249,708,1606987635898409960,world,2690398.8962,1194454.4564,436.2384
1606987636114346523,709,1606987636114175608,world,2690398.8963,1194454.4565,436.2384
1606987636336380258,710,1606987636336122999,world,2690398.8964,1194454.4566,436.2385
1606987636363244525,711,1606987636363035322,world,2690398.8963,1194454.4566,436.2384
1606987636427285798,712,1606987636427023532,world,2690398.8964,1194454.4566,436.2385
1606987636496969901,713,1606987636496838498,world,2690398.8964,1194454.4566,436.2385
1606987636593084807,714,1606987636592888274,world,2690398.8962,1194454.4564,436.2385
1606987636704911884,715,1606987636704718146,world,2690398.8964,1194454.4566,436.2385
1606987636809875060,716,1606987636809652815,world,2690398.8965,1194454.4567,436.2385
1606987636873751521,717,1606987636873549419,world,2690398.8961,1194454.4563,436.2384
1606987636921685417,718,1606987636921482495,world,2690398.8965,1194454.4568,436.2385
1606987637022597611,719,1606987637022449074,world,2690398.8963,1194454.4565,436.2385
1606987637140572967,720,1606987637140379388,world,2690398.8963,1194454.4566,436.2385
1606987637309194152,721,1606987637309103151,world,2690398.8965,1194454.4568,436.2385
1606987637420353129,722,1606987637420145647,world,2690398.8962,1194454.4564,436.2384
1606987637548246840,723,1606987637548009890,world,2690398.8964,1194454.4566,436.2385
1606987637628198840,724,1606987637627981294,world,2690398.8965,1194454.4567,436.2385
1606987637719359243,725,1606987637718049439,world,2690398.8962,1194454.4564,436.2384
1606987637917894220,726,1606987637917696839,world,2690398.8962,1194454.4565,436.2384
1606987638010902899,727,1606987638010678567,world,2690398.8961,1194454.4564,436.2384
1606987638074711220,728,1606987638074559177,world,2690398.8965,1194454.4567,436.2385
1606987638212490075,729,1606987638212377590,world,2690398.896,1194454.4562,436.2384
1606987638334722175,730,1606987638334410918,world,2690398.8962,1194454.4564,436.2384
1606987638425644798,731,1606987638425361322,world,2690398.8963,1194454.4566,436.2385
1606987638613408666,732,1606987638613203507,world,2690398.8962,1194454.4565,436.2384
1606987638858074813,733,1606987638857875086,world,2690398.8966,1194454.4569,436.2385
1606987638899089604,734,1606987638898879257,world,2690398.8964,1194454.4566,436.2385
1606987639058849505,735,1606987639058682584,world,2690398.8963,1194454.4565,436.2385
1606987639090878828,736,1606987639090685068,world,2690398.8963,1194454.4565,436.2385
1606987639200715172,737,1606987639200545214,world,2690398.8965,1194454.4567,436.2385
1606987639305671683,738,1606987639305524801,world,2690398.8964,1194454.4566,436.2385
1606987639374602762,739,1606987639374425765,world,2690398.8963,1194454.4566,436.2385
1606987639512520076,740,1606987639512304684,world,2690398.8964,1194454.4566,436.2385
1606987639622417376,741,1606987639622220055,world,2690398.8965,1194454.4568,436.2385
1606987639762437414,742,1606987639762205444,world,2690398.8965,1194454.4568,436.2385
1606987639872224309,743,1606987639872028628,world,2690398.8965,1194454.4568,436.2385
1606987639974244742,744,1606987639974029732,world,2690398.8964,1194454.4566,436.2385
1606987640111901760,745,1606987640111752029,world,2690398.8963,1194454.4565,436.2385
1606987640220958643,746,1606987640220741773,world,2690398.8963,1194454.4565,436.2384
1606987640348828119,747,1606987640348605822,world,2690398.8964,1194454.4566,436.2385
1606987640428803213,748,1606987640428591827,world,2690398.8962,1194454.4564,436.2384
1606987640577701320,749,1606987640577475876,world,2690398.8963,1194454.4566,436.2385
1606987640705472490,750,1606987640705259227,world,2690398.8965,1194454.4567,436.2385
1606987640817692461,751,1606987640817279478,world,2690398.8962,1194454.4564,436.2384
1606987640945378364,752,1606987640945198432,world,2690398.8961,1194454.4564,436.2384
1606987641033244201,753,1606987641033000441,world,2690398.8963,1194454.4565,436.2385
1606987641153206830,754,1606987641153020697,world,2690398.8963,1194454.4565,436.2384
1606987641306062916,755,1606987641305878835,world,2690398.8961,1194454.4564,436.2384
1606987641406864060,756,1606987641406672636,world,2690398.8964,1194454.4566,436.2385
1606987641528850838,757,1606987641528655595,world,2690398.8962,1194454.4564,436.2384
1606987641732505948,758,1606987641732354347,world,2690398.8962,1194454.4564,436.2384
1606987641840552963,759,1606987641840329280,world,2690398.8965,1194454.4567,436.2385
1606987642147473489,760,1606987642147184007,world,2690398.8962,1194454.4564,436.2384
1606987642147495845,761,1606987642147269197,world,2690398.8962,1194454.4564,436.2384
1606987642170425507,762,1606987642170140597,world,2690398.8963,1194454.4566,436.2385
1606987642295111548,763,1606987642294915118,world,2690398.8963,1194454.4566,436.2385
1606987642366173027,764,1606987642365864928,world,2690398.8963,1194454.4565,436.2384
1606987642421188153,765,1606987642420855427,world,2690398.8961,1194454.4564,436.2384
1606987642564876514,766,1606987642564701946,world,2690398.8963,1194454.4565,436.2384
1606987642705792423,767,1606987642705602940,world,2690398.8964,1194454.4566,436.2385
1606987642810529587,768,1606987642810410709,world,2690398.8962,1194454.4564,436.2384
1606987642970609974,769,1606987642970405353,world,2690398.8965,1194454.4567,436.2385
1606987643050489207,770,1606987643050249946,world,2690398.8964,1194454.4566,436.2385
1606987643157354287,771,1606987643157158600,world,2690398.8964,1194454.4566,436.2385
1606987643315013455,772,1606987643314906486,world,2690398.8966,1194454.4567,436.2385
1606987643394113455,773,1606987643393924967,world,2690398.8966,1194454.4567,436.2385
1606987643487918816,774,1606987643487761365,world,2690398.8963,1194454.4565,436.2385
1606987643620805948,775,1606987643620637043,world,2690398.8964,1194454.4566,436.2385
1606987643746639777,776,1606987643746511189,world,2690398.8962,1194454.4564,436.2385
1606987643992498916,777,1606987643992324270,world,2690398.8961,1194454.4562,436.2384
1606987644080437714,778,1606987644080266957,world,2690398.8963,1194454.4565,436.2384
1606987644214480652,779,1606987644214193314,world,2690398.8965,1194454.4567,436.2385
1606987644331193908,780,1606987644331015630,world,2690398.8965,1194454.4567,436.2385
