%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606986841384448112,7531,1606986841326871664,world,2690388.3634,1194455.8785,436.1722
1606986841478036219,7532,1606986841477775489,world,2690388.3632,1194455.8784,436.1723
1606986841598787667,7533,1606986841598598901,world,2690388.3632,1194455.8784,436.1724
1606986841694641315,7534,1606986841694468447,world,2690388.3632,1194455.8783,436.1724
1606986841835679098,7535,1606986841835438821,world,2690388.363,1194455.8783,436.1723
1606986841963509801,7536,1606986841963294456,world,2690388.3632,1194455.8783,436.1722
1606986842083619578,7537,1606986842083298621,world,2690388.3631,1194455.8784,436.1722
1606986842201320773,7538,1606986842201080813,world,2690388.3628,1194455.8784,436.1722
1606986842312201766,7539,1606986842311999052,world,2690388.3634,1194455.8784,436.1722
1606986842454136711,7540,1606986842453873153,world,2690388.3631,1194455.8784,436.1722
1606986842531876313,7541,1606986842531696376,world,2690388.363,1194455.8784,436.1722
1606986842682810445,7542,1606986842682567991,world,2690388.3631,1194455.8784,436.1722
1606986842778725390,7543,1606986842778515352,world,2690388.363,1194455.8784,436.1722
1606986842895591811,7544,1606986842895354692,world,2690388.3633,1194455.8784,436.1722
1606986843038396827,7545,1606986843038211624,world,2690388.3629,1194455.8784,436.1722
1606986843139703855,7546,1606986843139321218,world,2690388.3632,1194455.8784,436.1722
1606986843315182716,7547,1606986843315005041,world,2690388.363,1194455.8784,436.1723
1606986843416033411,7548,1606986843415878144,world,2690388.3631,1194455.8784,436.1722
1606986843607219713,7549,1606986843606918201,world,2690388.3632,1194455.8784,436.1722
1606986843788982393,7550,1606986843788704206,world,2690388.3633,1194455.8784,436.1722
1606986843817888398,7551,1606986843817649433,world,2690388.3633,1194455.8784,436.1723
1606986843941674296,7552,1606986843941451335,world,2690388.3634,1194455.8785,436.1722
1606986844111565940,7553,1606986844111350775,world,2690388.3632,1194455.8784,436.1722
1606986844173467434,7554,1606986844173254719,world,2690388.363,1194455.8784,436.1721
1606986844283469724,7555,1606986844283235731,world,2690388.3631,1194455.8784,436.1722
1606986844361512519,7556,1606986844361202438,world,2690388.3631,1194455.8784,436.1722
1606986844482408145,7557,1606986844482155894,world,2690388.3627,1194455.8784,436.1722
1606986844591111130,7558,1606986844590895466,world,2690388.3631,1194455.8784,436.1722
1606986844756206005,7559,1606986844755895758,world,2690388.3629,1194455.8784,436.1722
1606986844878931626,7560,1606986844878665919,world,2690388.3629,1194455.8784,436.1722
1606986844973001205,7561,1606986844972663264,world,2690388.3629,1194455.8784,436.1721
1606986845116993771,7562,1606986845116645708,world,2690388.363,1194455.8784,436.1722
1606986845196754086,7563,1606986845196522731,world,2690388.3634,1194455.8785,436.1722
1606986845321596586,7564,1606986845321391873,world,2690388.363,1194455.8784,436.1722
1606986845456642884,7565,1606986845456371720,world,2690388.3627,1194455.8785,436.1722
1606986845584524255,7566,1606986845584243980,world,2690388.3628,1194455.8784,436.1722
1606986845701373450,7567,1606986845701036424,world,2690388.3631,1194455.8784,436.1722
1606986845855234854,7568,1606986845854964259,world,2690388.3628,1194455.8785,436.1722
1606986846038988597,7569,1606986846038753680,world,2690388.3632,1194455.8785,436.1722
1606986846070912897,7570,1606986846070683900,world,2690388.3629,1194455.8784,436.1722
1606986846166821912,7571,1606986846166612944,world,2690388.3631,1194455.8784,436.1722
1606986846299791434,7572,1606986846299520541,world,2690388.3631,1194455.8784,436.1722
1606986846475800602,7573,1606986846475476659,world,2690388.3633,1194455.8784,436.1722
1606986846626488311,7574,1606986846626224122,world,2690388.3632,1194455.8784,436.1722
1606986846760431273,7575,1606986846760154082,world,2690388.3633,1194455.8784,436.1722
1606986846929126458,7576,1606986846928932788,world,2690388.3633,1194455.8785,436.1722
1606986847008110372,7577,1606986847007864731,world,2690388.3632,1194455.8784,436.1722
1606986847180031545,7578,1606986847179757624,world,2690388.363,1194455.8784,436.1722
1606986847239895479,7579,1606986847239614107,world,2690388.3631,1194455.8784,436.1722
1606986847383808607,7580,1606986847383544767,world,2690388.3632,1194455.8785,436.1722
1606986847404968185,7581,1606986847404634861,world,2690388.363,1194455.8785,436.1722
1606986847579726577,7582,1606986847579463014,world,2690388.3631,1194455.8784,436.1722
1606986847696632832,7583,1606986847696360451,world,2690388.363,1194455.8785,436.1722
1606986847768594374,7584,1606986847768307466,world,2690388.3631,1194455.8784,436.1722
1606986847896537490,7585,1606986847896223943,world,2690388.3627,1194455.8784,436.1721
1606986847976491482,7586,1606986847976185427,world,2690388.3631,1194455.8784,436.1722
1606986848120325738,7587,1606986848120041632,world,2690388.3632,1194455.8785,436.1722
1606986848260141652,7588,1606986848259849290,world,2690388.3631,1194455.8784,436.1722
1606986848339768760,7589,1606986848339577940,world,2690388.3634,1194455.8784,436.1722
1606986848475970314,7590,1606986848475646015,world,2690388.3633,1194455.8784,436.1722
1606986848569710044,7591,1606986848569447398,world,2690388.363,1194455.8784,436.1722
1606986848721576778,7592,1606986848721373290,world,2690388.3628,1194455.8785,436.1722
1606986848838546859,7593,1606986848838316556,world,2690388.3631,1194455.8785,436.1722
1606986848989313901,7594,1606986848989088601,world,2690388.363,1194455.8784,436.1722
1606986849122595796,7595,1606986849122164192,world,2690388.3632,1194455.8784,436.1722
1606986849202094759,7596,1606986849201922419,world,2690388.3631,1194455.8785,436.1722
1606986849357054777,7597,1606986849356817055,world,2690388.363,1194455.8784,436.1722
1606986849484836061,7598,1606986849484660223,world,2690388.3629,1194455.8784,436.1722
1606986849658796690,7599,1606986849658550200,world,2690388.363,1194455.8785,436.1722
1606986849974643055,7600,1606986849974325994,world,2690388.363,1194455.8785,436.1722
1606986850000498950,7601,1606986850000291079,world,2690388.3631,1194455.8784,436.1722
1606986850031396167,7602,1606986850031202855,world,2690388.3633,1194455.8785,436.1722
1606986850207274819,7603,1606986850207048947,world,2690388.3631,1194455.8785,436.1722
