%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606986771709184421,6990,1606986771495186337,world,2690388.3774,1194455.89,435.6557
1606986771711125742,6991,1606986771710970010,world,2690388.3773,1194455.89,435.6558
1606986771799253895,6992,1606986771799004096,world,2690388.3774,1194455.8901,435.6559
1606986771943082679,6993,1606986771942865695,world,2690388.3777,1194455.8901,435.6559
1606986771974982988,6994,1606986771974778234,world,2690388.3776,1194455.8901,435.6558
1606986772100036298,6995,1606986772099723901,world,2690388.3775,1194455.8901,435.6558
1606986772190857725,6996,1606986772190612306,world,2690388.3775,1194455.8901,435.6559
1606986772314818583,6997,1606986772314555697,world,2690388.3774,1194455.8901,435.6559
1606986772450649465,6998,1606986772450377928,world,2690388.3775,1194455.8901,435.6558
1606986772529687396,6999,1606986772529384311,world,2690388.3773,1194455.8901,435.6558
1606986772666507209,7000,1606986772666254449,world,2690388.3777,1194455.8901,435.6558
1606986772790326519,7001,1606986772790064850,world,2690388.3774,1194455.89,435.6558
1606986772910181071,7002,1606986772909990466,world,2690388.3776,1194455.8901,435.6558
1606986773062221226,7003,1606986773061943990,world,2690388.3776,1194455.8901,435.6559
1606986773136001374,7004,1606986773135749989,world,2690388.3774,1194455.8901,435.6558
1606986773278944437,7005,1606986773278683727,world,2690388.3776,1194455.89,435.6558
1606986773382905979,7006,1606986773382656593,world,2690388.3773,1194455.89,435.6558
1606986773478657828,7007,1606986773478502352,world,2690388.3777,1194455.8901,435.6557
1606986773650727556,7008,1606986773650437356,world,2690388.3775,1194455.8901,435.6558
1606986773730724981,7009,1606986773730419513,world,2690388.3775,1194455.89,435.6558
1606986773954164944,7010,1606986773954020544,world,2690388.3777,1194455.89,435.6558
1606986774015365610,7011,1606986774015043131,world,2690388.3775,1194455.89,435.6558
1606986774094230222,7012,1606986774093975624,world,2690388.3775,1194455.89,435.6557
1606986774254049803,7013,1606986774253875698,world,2690388.3775,1194455.89,435.6558
1606986774334016192,7014,1606986774333822206,world,2690388.3772,1194455.89,435.6557
1606986774578802267,7015,1606986774578579061,world,2690388.3776,1194455.8901,435.6558
1606986774690819115,7016,1606986774690573320,world,2690388.3774,1194455.89,435.6558
1606986774768680866,7017,1606986774768421988,world,2690388.3772,1194455.89,435.6558
1606986774975426400,7018,1606986774975265982,world,2690388.3773,1194455.8901,435.6557
1606986775064479004,7019,1606986775064238029,world,2690388.3771,1194455.8901,435.6558
1606986775304206749,7020,1606986775304005022,world,2690388.3774,1194455.8901,435.6557
1606986775373161353,7021,1606986775372893499,world,2690388.3775,1194455.8901,435.6558
1606986775412122025,7022,1606986775411899839,world,2690388.3774,1194455.8901,435.6557
1606986775458950908,7023,1606986775458771923,world,2690388.3774,1194455.8901,435.6557
1606986775523108507,7024,1606986775522803950,world,2690388.3774,1194455.8901,435.6557
1606986775693909838,7025,1606986775693625396,world,2690388.3771,1194455.8901,435.6557
1606986775826721744,7026,1606986775826479624,world,2690388.3774,1194455.8901,435.6558
1606986775927719283,7027,1606986775927506134,world,2690388.3773,1194455.8901,435.6558
1606986776053544326,7028,1606986776053292016,world,2690388.3775,1194455.8901,435.6558
1606986776126527207,7029,1606986776126274638,world,2690388.3773,1194455.8901,435.6557
1606986776292301633,7030,1606986776292130369,world,2690388.3772,1194455.8901,435.6558
1606986776393231654,7031,1606986776393014859,world,2690388.377,1194455.8901,435.6557
1606986776473232756,7032,1606986776473059393,world,2690388.3772,1194455.8901,435.6558
1606986776649091481,7033,1606986776648904947,world,2690388.3775,1194455.8901,435.6558
1606986776727084416,7034,1606986776726831624,world,2690388.3774,1194455.8901,435.6558
1606986776918905328,7035,1606986776918646944,world,2690388.3773,1194455.8901,435.6558
1606986776992803524,7036,1606986776992497241,world,2690388.3775,1194455.8901,435.6557
1606986777120754088,7037,1606986777120484918,world,2690388.3774,1194455.8901,435.6557
1606986777224600036,7038,1606986777224382020,world,2690388.377,1194455.8901,435.6557
1606986777325433090,7039,1606986777325237943,world,2690388.3772,1194455.8901,435.6558
1606986777558444403,7040,1606986777558144410,world,2690388.3775,1194455.8901,435.6557
1606986777649244469,7041,1606986777648977874,world,2690388.3773,1194455.8901,435.6557
1606986777761076668,7042,1606986777760886875,world,2690388.3773,1194455.8901,435.6557
1606986777925875481,7043,1606986777925684530,world,2690388.377,1194455.8901,435.6558
1606986778014923275,7044,1606986778014643820,world,2690388.3773,1194455.8901,435.6557
1606986778126724612,7045,1606986778126507764,world,2690388.3773,1194455.8901,435.6557
1606986778211591404,7046,1606986778211427584,world,2690388.3771,1194455.8901,435.6557
1606986778348610613,7047,1606986778348314058,world,2690388.3771,1194455.8901,435.6557
1606986778459393990,7048,1606986778459213127,world,2690388.3773,1194455.8901,435.6557
1606986778539325735,7049,1606986778539136641,world,2690388.3772,1194455.8901,435.6557
