%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606988833371784295,9870,1606988833145111152,world,2690398.0514,1194457.7163,436.2737
1606988833371804918,9871,1606988833208147292,world,2690398.0519,1194457.7161,436.2737
1606988833371813857,9872,1606988833302034953,world,2690398.0513,1194457.7164,436.2736
1606988833467014991,9873,1606988833466840876,world,2690398.0513,1194457.7164,436.2737
1606988833531122281,9874,1606988833530910741,world,2690398.0516,1194457.7162,436.2737
1606988833643030753,9875,1606988833642747705,world,2690398.052,1194457.716,436.2737
1606988833695948824,9876,1606988833695703789,world,2690398.0509,1194457.7165,436.2736
1606988833751810238,9877,1606988833751603786,world,2690398.0516,1194457.7162,436.2737
1606988833952622095,9878,1606988833952432142,world,2690398.0513,1194457.7164,436.2736
1606988834021615561,9879,1606988834021365983,world,2690398.0518,1194457.7161,436.2737
1606988834106429186,9880,1606988834106236729,world,2690398.052,1194457.716,436.2738
1606988834241517900,9881,1606988834241251006,world,2690398.0513,1194457.7163,436.2737
1606988834352344233,9882,1606988834352148620,world,2690398.0516,1194457.7162,436.2737
1606988834520169834,9883,1606988834519945614,world,2690398.052,1194457.716,436.2738
1606988834592276684,9884,1606988834591983261,world,2690398.0516,1194457.7162,436.2737
1606988834703981167,9885,1606988834703753884,world,2690398.0519,1194457.7161,436.2737
1606988834797994056,9886,1606988834797700511,world,2690398.0519,1194457.7161,436.2737
1606988834972913153,9887,1606988834972593705,world,2690398.0519,1194457.7161,436.2737
1606988835082837508,9888,1606988835082526673,world,2690398.0516,1194457.7162,436.2737
1606988835222695219,9889,1606988835222417490,world,2690398.0516,1194457.7162,436.2737
1606988835344375874,9890,1606988835344166277,world,2690398.0514,1194457.7163,436.2736
1606988835439466063,9891,1606988835439224272,world,2690398.0518,1194457.7161,436.2737
1606988835563254911,9892,1606988835563014228,world,2690398.0523,1194457.7159,436.2738
1606988835643449172,9893,1606988835643116454,world,2690398.0514,1194457.7163,436.2737
1606988835797022506,9894,1606988835796786294,world,2690398.0516,1194457.7162,436.2737
1606988835949129961,9895,1606988835948848108,world,2690398.052,1194457.716,436.2738
1606988836108913299,9896,1606988836108659418,world,2690398.0522,1194457.716,436.2738
1606988836156751713,9897,1606988836156508041,world,2690398.0518,1194457.7161,436.2737
1606988836243765774,9898,1606988836243476473,world,2690398.0513,1194457.7164,436.2736
1606988836371739866,9899,1606988836371414665,world,2690398.0512,1194457.7164,436.2736
1606988836461627434,9900,1606988836461358096,world,2690398.0518,1194457.7161,436.2737
1606988836583336225,9901,1606988836583154151,world,2690398.0517,1194457.7161,436.2737
1606988836717345077,9902,1606988836717040961,world,2690398.0517,1194457.7162,436.2737
1606988836797127361,9903,1606988836796926530,world,2690398.0515,1194457.7162,436.2737
1606988836903215884,9904,1606988836902940029,world,2690398.0519,1194457.7161,436.2737
1606988837046047425,9905,1606988837045817890,world,2690398.0516,1194457.7162,436.2737
1606988837232991116,9906,1606988837232708745,world,2690398.0518,1194457.7161,436.2737
1606988837307795784,9907,1606988837307593551,world,2690398.0516,1194457.7162,436.2737
1606988837392584817,9908,1606988837392414097,world,2690398.0507,1194457.7166,436.2735
1606988837504539728,9909,1606988837504354754,world,2690398.0514,1194457.7163,436.2736
1606988837647417139,9910,1606988837647219349,world,2690398.0516,1194457.7162,436.2737
1606988837796555620,9911,1606988837796237805,world,2690398.0517,1194457.7162,436.2737
1606988837906366832,9912,1606988837906044204,world,2690398.0522,1194457.7159,436.2738
1606988838061111875,9913,1606988838060884542,world,2690398.0519,1194457.7161,436.2737
1606988838132149904,9914,1606988838131897370,world,2690398.0522,1194457.716,436.2737
1606988838212133515,9915,1606988838211821299,world,2690398.0513,1194457.7163,436.2736
1606988838307924860,9916,1606988838307748770,world,2690398.0519,1194457.7161,436.2737
1606988838435768857,9917,1606988838435567962,world,2690398.0523,1194457.7159,436.2738
1606988838605657065,9918,1606988838605470242,world,2690398.0514,1194457.7163,436.2736
1606988838765562044,9919,1606988838765370594,world,2690398.0515,1194457.7162,436.2737
1606988838870376561,9920,1606988838870208713,world,2690398.0517,1194457.7162,436.2737
1606988839025419455,9921,1606988839025198898,world,2690398.051,1194457.7165,436.2736
1606988839052393678,9922,1606988839052126579,world,2690398.0513,1194457.7163,436.2736
1606988839237115420,9923,1606988839236943665,world,2690398.0514,1194457.7163,436.2736
1606988839314231129,9924,1606988839314047181,world,2690398.0512,1194457.7163,436.2736
1606988839458110701,9925,1606988839457898470,world,2690398.0514,1194457.7163,436.2736
1606988839570013682,9926,1606988839569753917,world,2690398.0516,1194457.7162,436.2737
1606988839677700691,9927,1606988839677555661,world,2690398.0514,1194457.7163,436.2736
1606988839819762683,9928,1606988839819527359,world,2690398.0513,1194457.7163,436.2736
1606988839883715813,9929,1606988839883513490,world,2690398.0522,1194457.7159,436.2738
1606988839963491349,9930,1606988839963286201,world,2690398.0519,1194457.7161,436.2737
1606988840052469633,9931,1606988840052272593,world,2690398.0514,1194457.7163,436.2737
1606988840191378013,9932,1606988840191143576,world,2690398.0517,1194457.7161,436.2737
1606988840303602479,9933,1606988840303236614,world,2690398.0514,1194457.7163,436.2736
1606988840414156641,9934,1606988840413931709,world,2690398.0519,1194457.7161,436.2737
1606988840547058800,9935,1606988840546861440,world,2690398.0516,1194457.7162,436.2736
1606988840658838801,9936,1606988840658693841,world,2690398.0514,1194457.7163,436.2736
1606988840796815056,9937,1606988840796591173,world,2690398.0513,1194457.7163,436.2736
1606988840924610606,9938,1606988840924475635,world,2690398.0515,1194457.7162,436.2736
