%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606986663833939183,6150,1606986663339444125,world,2690388.1776,1194456.0494,435.6527
1606986663833971342,6151,1606986663460459336,world,2690388.1782,1194456.0495,435.6528
1606986663833991546,6152,1606986663584348949,world,2690388.1776,1194456.0494,435.6527
1606986663834006176,6153,1606986663806068689,world,2690388.178,1194456.0494,435.6528
1606986664018128539,6154,1606986664017925378,world,2690388.178,1194456.0494,435.6528
1606986664018146953,6155,1606986664017991656,world,2690388.1783,1194456.0495,435.6528
1606986664112148201,6156,1606986664111865267,world,2690388.1778,1194456.0494,435.6528
1606986664272013582,6157,1606986664271807226,world,2690388.1783,1194456.0495,435.6528
1606986664309980845,6158,1606986664309740502,world,2690388.1778,1194456.0494,435.6528
1606986664427816535,6159,1606986664427619535,world,2690388.1781,1194456.0494,435.6528
1606986664523993855,6160,1606986664523681707,world,2690388.1782,1194456.0494,435.6528
1606986664648695749,6161,1606986664648471420,world,2690388.1781,1194456.0494,435.6528
1606986664769560977,6162,1606986664769339278,world,2690388.1777,1194456.0494,435.6528
1606986664924510611,6163,1606986664924251901,world,2690388.1781,1194456.0494,435.6528
1606986665026376882,6164,1606986665026123096,world,2690388.178,1194456.0494,435.6527
1606986665118548978,6165,1606986665118164353,world,2690388.1779,1194456.0495,435.6528
1606986665310209061,6166,1606986665309970660,world,2690388.1781,1194456.0494,435.6528
1606986665414856887,6167,1606986665414693804,world,2690388.1781,1194456.0495,435.6528
1606986665531872624,6168,1606986665531628085,world,2690388.178,1194456.0495,435.6528
1606986665666646158,6169,1606986665666469408,world,2690388.1779,1194456.0495,435.6528
1606986665755722959,6170,1606986665755431062,world,2690388.1779,1194456.0494,435.6528
1606986665873516156,6171,1606986665873318212,world,2690388.1778,1194456.0494,435.6527
1606986666119461424,6172,1606986666119168715,world,2690388.1779,1194456.0494,435.6528
1606986666247246082,6173,1606986666246984791,world,2690388.1779,1194456.0495,435.6528
1606986666375169983,6174,1606986666374885220,world,2690388.1776,1194456.0495,435.6528
1606986666583051850,6175,1606986666582769369,world,2690388.1779,1194456.0494,435.6528
1606986666641835504,6176,1606986666641635734,world,2690388.1777,1194456.0495,435.6528
1606986666877861182,6177,1606986666877568346,world,2690388.1781,1194456.0495,435.6528
1606986666984593578,6178,1606986666984392271,world,2690388.1781,1194456.0495,435.6528
1606986667060527775,6179,1606986667060337757,world,2690388.1778,1194456.0495,435.6528
1606986667275326893,6180,1606986667275094533,world,2690388.178,1194456.0494,435.6528
1606986667368217214,6181,1606986667367979092,world,2690388.1782,1194456.0494,435.6528
1606986667416178063,6182,1606986667415985696,world,2690388.1781,1194456.0494,435.6528
1606986667454236837,6183,1606986667453990494,world,2690388.178,1194456.0494,435.6528
1606986667571096753,6184,1606986667570854898,world,2690388.1776,1194456.0494,435.6527
1606986667677108137,6185,1606986667676815978,world,2690388.1778,1194456.0494,435.6527
1606986667866784661,6186,1606986667866588619,world,2690388.178,1194456.0494,435.6528
1606986667999569669,6187,1606986667999387570,world,2690388.1778,1194456.0495,435.6528
1606986668111639607,6188,1606986668111415163,world,2690388.1783,1194456.0495,435.6528
1606986668868994094,6189,1606986668868748938,world,2690388.1784,1194456.0495,435.6526
1606986668948829318,6190,1606986668948604371,world,2690388.1785,1194456.0495,435.6527
1606986669060852192,6191,1606986669060536210,world,2690388.1783,1194456.0494,435.6527
1606986669172773661,6192,1606986669172510949,world,2690388.1779,1194456.0494,435.6528
