%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1606987103932255619,9574,1606987103734229476,world,2690413.4863,1194453.1857,436.3498
1606987103932306848,9575,1606987103892135708,world,2690413.4863,1194453.1857,436.3499
1606987103997160959,9576,1606987103997005105,world,2690413.4867,1194453.1857,436.3498
1606987104103254492,9577,1606987104103030626,world,2690413.4866,1194453.1857,436.3498
1606987104267958589,9578,1606987104267802366,world,2690413.4861,1194453.1858,436.3499
1606987104392897609,9579,1606987104392692130,world,2690413.4868,1194453.1857,436.3498
1606987104599743162,9580,1606987104599545397,world,2690413.4862,1194453.1858,436.3498
1606987104673898615,9581,1606987104673594207,world,2690413.4867,1194453.1856,436.3498
1606987104833707864,9582,1606987104833437368,world,2690413.4864,1194453.1857,436.3498
1606987104902467336,9583,1606987104902217158,world,2690413.4863,1194453.1858,436.3498
1606987104958362529,9584,1606987104958179388,world,2690413.4865,1194453.1857,436.3498
1606987105099215402,9585,1606987105099040445,world,2690413.4864,1194453.1858,436.3498
1606987105252348446,9586,1606987105252073901,world,2690413.4864,1194453.1857,436.3498
1606987105364306979,9587,1606987105364018306,world,2690413.4863,1194453.1857,436.3498
1606987105484066494,9588,1606987105483860929,world,2690413.4864,1194453.1858,436.3498
1606987105595810339,9589,1606987105595681602,world,2690413.4863,1194453.1858,436.3498
1606987105716926689,9590,1606987105716665259,world,2690413.4861,1194453.1858,436.3498
1606987105940613246,9591,1606987105940416516,world,2690413.4867,1194453.1856,436.3498
1606987106057510539,9592,1606987106057263762,world,2690413.4865,1194453.1857,436.3498
1606987106191609515,9593,1606987106191264151,world,2690413.4865,1194453.1857,436.3498
1606987106303140119,9594,1606987106303005139,world,2690413.4869,1194453.1855,436.3498
1606987106469126082,9595,1606987106468918990,world,2690413.4867,1194453.1856,436.3498
1606987106547043336,9596,1606987106546861584,world,2690413.4866,1194453.1856,436.3498
1606987106659070144,9597,1606987106658869155,world,2690413.4864,1194453.1856,436.3498
1606987106801055118,9598,1606987106800780834,world,2690413.4869,1194453.1855,436.3497
1606987106924724099,9599,1606987106924520659,world,2690413.4864,1194453.1856,436.3498
1606987107068640462,9600,1606987107068421381,world,2690413.4861,1194453.1858,436.3498
1606987107156654647,9601,1606987107156429436,world,2690413.4865,1194453.1857,436.3498
1606987107305524279,9602,1606987107305293302,world,2690413.4863,1194453.1857,436.3498
1606987107428479206,9603,1606987107428183524,world,2690413.4863,1194453.1857,436.3498
1606987107579224541,9604,1606987107578996469,world,2690413.4864,1194453.1857,436.3498
1606987107739316342,9605,1606987107738981393,world,2690413.4864,1194453.1857,436.3498
1606987107897979604,9606,1606987107897753439,world,2690413.4864,1194453.1857,436.3498
1606987108026006475,9607,1606987108025753433,world,2690413.4864,1194453.1857,436.3498
1606987108099833524,9608,1606987108099620021,world,2690413.4864,1194453.1857,436.3498
1606987108323694116,9609,1606987108323467121,world,2690413.4862,1194453.1857,436.3498
1606987108371579574,9610,1606987108371320535,world,2690413.4865,1194453.1857,436.3498
1606987108483514154,9611,1606987108483308130,world,2690413.4868,1194453.1855,436.3498
1606987108552442400,9612,1606987108552161639,world,2690413.4864,1194453.1857,436.3498
1606987108664486515,9613,1606987108664207243,world,2690413.4864,1194453.1856,436.3498
1606987108738243756,9614,1606987108737993391,world,2690413.4862,1194453.1857,436.3498
1606987108895234137,9615,1606987108894962449,world,2690413.4864,1194453.1856,436.3498
1606987109002955908,9616,1606987109002768586,world,2690413.4867,1194453.1856,436.3498
1606987109266626008,9617,1606987109266457852,world,2690413.4863,1194453.1857,436.3498
1606987109373596187,9618,1606987109373401478,world,2690413.4864,1194453.1856,436.3498
1606987109507781125,9619,1606987109507472698,world,2690413.4861,1194453.1857,436.3498
1606987109619541751,9620,1606987109619258158,world,2690413.4864,1194453.1856,436.3498
1606987109752416412,9621,1606987109752180130,world,2690413.4864,1194453.1857,436.3498
1606987109895432827,9622,1606987109895106739,world,2690413.4864,1194453.1856,436.3498
1606987110006401622,9623,1606987110006041575,world,2690413.4865,1194453.1857,436.3498
1606987110091221506,9624,1606987110090866698,world,2690413.4867,1194453.1856,436.3498
1606987110192250532,9625,1606987110191911519,world,2690413.4865,1194453.1856,436.3498
1606987110335816396,9626,1606987110335593066,world,2690413.4864,1194453.1856,436.3498
1606987110463780659,9627,1606987110463511514,world,2690413.4864,1194453.1856,436.3498
1606987110621522184,9628,1606987110621335232,world,2690413.4864,1194453.1857,436.3498
1606987110796542875,9629,1606987110796312653,world,2690413.4861,1194453.1858,436.3498
1606987110908347629,9630,1606987110908159788,world,2690413.4863,1194453.1857,436.3497
1606987111020304389,9631,1606987111020063044,world,2690413.4863,1194453.1857,436.3498
