%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1606987948484090594,1601828,1606984347761399050,imu_link,-0.0008992401999421418,-0.0012324908748269081,0.25147590041160583,-0.9678623676300049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.12967300415039,0.16260777413845062,0.06421726197004318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029891807585954666,-0.0035233444068580866,0.03277144208550453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948484121171,1601829,1606984347761513792,imu_link,-0.0009002092992886901,-0.0012325996067374945,0.25147566199302673,-0.9678624272346497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.1296443939209,0.16264775395393372,0.06432165205478668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0273421760648489,-0.0019988196436315775,0.02025705762207508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948484135879,1601830,1606984347761657083,imu_link,-0.0009002092992886901,-0.0012325996067374945,0.25147566199302673,-0.9678624272346497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.1296443939209,0.16264775395393372,0.06432165205478668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0273421760648489,-0.0019988196436315775,0.02025705762207508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948484181225,1601831,1606984347761725562,imu_link,-0.0009009393397718668,-0.0012259545037522912,0.25147610902786255,-0.9678623080253601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129695892333984,0.1619318127632141,0.06459403783082962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007053932640701532,-0.0012967233778908849,0.048234809190034866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948488654661,1601832,1606984347761826592,imu_link,-0.0009009393397718668,-0.0012259545037522912,0.25147610902786255,-0.9678623080253601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129695892333984,0.1619318127632141,0.06459403783082962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007053932640701532,-0.0012967233778908849,0.048234809190034866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948488695035,1601833,1606984347761893543,imu_link,-0.0008989182533696294,-0.0012267848942428827,0.25147637724876404,-0.9678622484207153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129730224609375,0.16196568310260773,0.06434590369462967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020400024950504303,0.0006418118136934936,0.0646883100271225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948488712913,1601834,1606984347761972545,imu_link,-0.0008989182533696294,-0.0012267848942428827,0.25147637724876404,-0.9678622484207153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129730224609375,0.16196568310260773,0.06434590369462967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020400024950504303,0.0006418118136934936,0.0646883100271225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948488753737,1601835,1606984347762039689,imu_link,-0.0009010689100250602,-0.0012269876897335052,0.25147467851638794,-0.9678627252578735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129526138305664,0.1620500385761261,0.06457887589931488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791362278163433,0.0022096780594438314,0.05248811095952988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948495519071,1601836,1606984347762133999,imu_link,-0.0009010689100250602,-0.0012269876897335052,0.25147467851638794,-0.9678627252578735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129526138305664,0.1620500385761261,0.06457887589931488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791362278163433,0.0022096780594438314,0.05248811095952988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606987948495551457,1601837,1606984347762201094,imu_link,-0.0009002742590382695,-0.001225248328410089,0.2514764964580536,-0.9678622484207153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.129743576049805,0.16183434426784515,0.0645405575633049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153260216116905,0.0006181232165545225,0.02728215605020523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
