Place,TrimSart,TrimEnd,Median,Mean,Std,Max,Min,>5°
31_1_Drive,4890,1421,0.9629999874454568,0.9475955951920573,0.27703717490263857,1.8065799060466936,0.17752561640909126,|Series([], dtype: float64)|
31_2_Drive,1220,9911,1.7237958449257293,1.6661913556373764,0.5300824091962172,3.3576089387701917,0.05570050415757083,|Series([], dtype: float64)|
31_3_Drive,2022,0,0.45193603686632255,0.5151398589471026,0.30739968333293055,1.6388632162372307,0.001704538932376959,|Series([], dtype: float64)|
31_4_Drive,3820,0,0.6854384186467963,0.7645539058938678,0.4066427084742665,2.03154188777811,0.008588757633245379,|Series([], dtype: float64)|
31_5_Drive,1352,3499,1.0653476349358681,1.0815776191523985,0.43920498532598723,2.325703960420053,0.09427556020821881,|Series([], dtype: float64)|
